Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
3	1505	NM_001098868	+	120646405	120658685	120647130	120658124	5	120646405,120647101,120649882,120657096,120657998,	120646593,120647353,120650011,120657260,120658685,	0	BOK	cmpl	cmpl	-1,0,1,1,0,	CNVR_151	119893611	120782854	5	5			5		Gain	889244	Has_gene
3	1505	NM_001038669	-	120665992	120709451	120666158	120709412	7	120665992,120666205,120687355,120688093,120689602,120706273,120709335,	120666204,120666237,120687459,120688203,120689762,120707457,120709451,	0	THAP4	cmpl	cmpl	2,0,1,2,1,2,0,	CNVR_151	119893611	120782854	5	5			5		Gain	889244	Has_gene
3	188	NM_001001170	+	120717135	120724948	120717135	120724948	12	120717135,120717365,120718484,120718946,120719550,120720127,120722371,120722833,120723071,120723849,120724166,120724874,	120717237,120717437,120718583,120719048,120719623,120720207,120722565,120722912,120723217,120723906,120724260,120724948,	0	ATG4B	incmpl	cmpl	1,1,1,1,1,2,1,0,1,0,0,1,	CNVR_151	119893611	120782854	5	5			5		Gain	889244	Has_gene
3	1506	NM_001098893	-	120728097	120736639	120728245	120736619	5	120728097,120730445,120732015,120735378,120736489,	120728356,120730643,120732106,120735487,120736639,	0	DTYMK	cmpl	cmpl	0,0,2,1,0,	CNVR_151	119893611	120782854	5	5			5		Gain	889244	Has_gene
3	1506	NM_001040580	+	120743879	120757740	120743906	120757626	8	120743879,120746059,120751304,120752719,120752993,120755600,120755880,120757583,	120743943,120746131,120751471,120752831,120753087,120755736,120755942,120757740,	0	ING5	cmpl	cmpl	0,1,1,0,1,2,0,2,	CNVR_151	119893611	120782854	5	5			5		Gain	889244	Has_gene
3	1506	NM_001075978	+	120766527	120791783	120767662	120790932	10	120766527,120767596,120773035,120774287,120775103,120776596,120778665,120780015,120781901,120790672,	120766666,120768023,120773093,120774427,120775297,120776765,120778809,120780158,120782067,120791783,	0	D2HGDH	cmpl	cmpl	-1,0,1,2,1,0,1,1,0,1,	CNVR_151	119893611	120782854	5	5			5		Gain	889244	Has_gene
3	188	NM_001083506	-	120838417	120848662	120839220	120848640	5	120838417,120839604,120840247,120840741,120848564,	120839436,120839639,120840409,120841101,120848662,	0	PDCD1	cmpl	cmpl	0,1,1,1,0,	CNVR_152	120829136	120928899	2	2			2		Gain	99764	Has_gene
4	589	NM_001083528	-	582620	607055	583932	607043	5	582620,600834,603908,605028,606967,	584021,601171,603959,605195,607055,	0	VSTM2A	cmpl	cmpl	1,0,0,1,0,	CNVR_153	190991	769342	5	5			5		Gain	578352	Has_gene
4																CNVR_154	1677786	3138786	2	2		1	1		Mixed	1461001	Non_gene
4	78	NM_001038611	+	5809704	5961413	5809911	5928058	9	5809704,5813864,5823533,5833366,5853677,5875554,5906744,5928038,5961233,	5810038,5813945,5823659,5833516,5853896,5875631,5906922,5928129,5961413,	0	ZPBP	cmpl	cmpl	0,1,1,1,1,1,0,1,-1,	CNVR_155	5815841	5868189	3	3		1	2		Mixed	52349	Has_gene
4																CNVR_156	6330228	6534219	45	45			45		Gain	203992	Non_gene
4																CNVR_157	7372107	7455891	1	1		1			Loss	83785	Non_gene
4																CNVR_158	7803131	7906401	10	10		9	1		Mixed	103271	Non_gene
4	657	NM_001025319	-	9459763	9476603	9460879	9476577	10	9459763,9464464,9465432,9466920,9467508,9468509,9470309,9471659,9474485,9476406,	9461058,9464633,9465528,9467116,9467628,9468684,9470436,9471836,9474584,9476603,	0	CYP51A1	cmpl	cmpl	1,0,0,2,2,1,0,0,0,0,	CNVR_159	9251599	9477621	1	1		1			Loss	226023	Has_gene
4	82	NM_001192052	+	9624377	9725826	9624377	9723389	19	9624377,9641522,9653477,9664110,9675147,9676561,9686307,9688913,9696840,9705586,9710526,9711644,9711819,9713504,9714641,9715626,9721112,9722157,9722648,	9624565,9641823,9653660,9664228,9675356,9676650,9686452,9689080,9696929,9705717,9710661,9711731,9711886,9713650,9714820,9715678,9721227,9722291,9725826,	0	ANKIB1	cmpl	cmpl	0,2,0,0,1,0,2,0,2,1,0,0,0,1,0,2,0,1,0,	CNVR_160	9623951	9706609	2	2		2			Loss	82659	Has_gene
4	665	NM_001101974	-	10541017	10588066	10541506	10588061	10	10541017,10542882,10545817,10549564,10551246,10551377,10551490,10565102,10583685,10587667,	10541538,10542977,10545927,10549638,10551284,10551402,10551616,10565399,10583970,10588066,	0	HEPACAM2	cmpl	cmpl	1,2,0,1,2,1,1,1,1,0,	CNVR_161	10554466	10785247	1	1		1			Loss	230782	Has_gene
4	83	NM_001105413	+	10600840	10732874	10600941	10732281	28	10600840,10610705,10622747,10624175,10626419,10627351,10628403,10628605,10630483,10644067,10645581,10647094,10664049,10667840,10674264,10674695,10690499,10692708,10696380,10699810,10711001,10714059,10719761,10721163,10722688,10726106,10727978,10732161,	10600974,10610774,10622870,10624247,10626473,10627422,10628521,10628641,10630566,10644110,10645680,10647235,10664182,10667932,10674359,10674794,10690590,10692885,10696499,10699917,10711123,10714140,10719910,10721260,10722847,10726228,10728168,10732874,	0	VPS50	cmpl	cmpl	0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,2,0,0,2,1,0,0,2,0,0,2,0,	CNVR_161	10554466	10785247	1	1		1			Loss	230782	Has_gene
4	83	NM_001076269	-	10783131	10893236	10783790	10892821	14	10783131,10790132,10791272,10793852,10793995,10795913,10806201,10814117,10816432,10818734,10819609,10825192,10892791,10893209,	10784186,10790174,10791488,10793919,10794056,10796067,10806328,10814209,10816545,10818845,10819766,10825273,10893022,10893236,	0	CALCR	cmpl	cmpl	0,0,0,2,1,0,2,0,1,1,0,0,0,-1,	CNVR_161	10554466	10785247	1	1		1			Loss	230782	Has_gene
4	1	NM_001034762	+	16522989	16891354	16524383	16890150	3	16522989,16524273,16889388,	16523417,16524437,16891354,	0	NXPH1	cmpl	cmpl	-1,0,0,	CNVR_162	16887354	17012863	22	22	1	20	1		Mixed	125510	Has_gene
4																CNVR_163	17555033	17829967	2	2		1	1		Mixed	274935	Non_gene
4																CNVR_164	20430208	20477053	2	2		2			Loss	46846	Non_gene
4	11	NM_001192898	-	22389766	23184638	22390423	23184601	25	22389766,22423887,22427839,22594405,22604825,22767008,22876094,22883729,22886127,22917149,22920730,22929701,22939314,22969061,22982885,22983084,22986265,22998189,23002994,23007521,23027879,23047750,23064557,23068134,23184531,	22390531,22423948,22427960,22594601,22604916,22767073,22876255,22883819,22886213,22917224,22920804,22929818,22939350,22969160,22983002,22983173,22986383,22998309,23003069,23007571,23028020,23047904,23064578,23068211,23184638,	0	DGKB	cmpl	cmpl	0,2,1,0,2,0,1,1,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,	CNVR_165	22417069	22476432	1	1		1			Loss	59364	Has_gene
4	95	NM_001192973	-	23557609	23947041	23557923	23946898	13	23557609,23739977,23745872,23759967,23761559,23766430,23766600,23767055,23787322,23816381,23930698,23944347,23946772,	23557998,23740083,23745955,23760084,23761694,23766510,23766666,23767122,23787418,23816485,23930850,23944478,23947041,	0	AGMO	cmpl	cmpl	0,2,0,0,0,1,1,0,0,1,2,0,0,	CNVR_166	23905307	23939782	1	1			1		Gain	34476	Has_gene
4																CNVR_167	24769941	24787234	3	3		3			Loss	17294	Non_gene
4	109	NM_001205987	+	38153699	38673177	38153720	38669220	39	38153699,38267052,38289817,38435174,38467489,38485368,38527131,38541685,38544000,38547473,38582148,38588387,38602608,38603521,38604745,38609966,38611973,38612266,38618550,38619905,38623096,38629341,38630685,38631359,38638899,38640160,38641983,38642714,38643720,38645326,38645722,38647153,38647731,38647969,38649562,38649989,38652119,38653358,38669103,	38153815,38267134,38289934,38435234,38467531,38485498,38527263,38541755,38544051,38547573,38582307,38588492,38602687,38603571,38604835,38610044,38612048,38612341,38618622,38619977,38623158,38629418,38630706,38631420,38638997,38640248,38642046,38642818,38643807,38645394,38645761,38647225,38647884,38648022,38649618,38650119,38652229,38653441,38673177,	0	CACNA2D1	cmpl	cmpl	0,2,0,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,2,2,1,1,0,0,0,0,2,1,2,1,0,	CNVR_168	38458460	38499800	1	1			1		Gain	41341	Has_gene
4																CNVR_169	41346098	41419880	1	1		1			Loss	73783	Non_gene
4																CNVR_170	43528807	43588911	1	1			1		Gain	60105	Non_gene
4	116	NM_001099704	-	45330006	45418109	45330758	45418037	14	45330006,45339030,45373648,45381057,45382782,45384915,45388497,45388675,45390835,45400306,45406260,45411181,45413896,45417965,	45330804,45339143,45373759,45381105,45382895,45384968,45388588,45388724,45390966,45400418,45406335,45411382,45413989,45418109,	0	ORC5	cmpl	cmpl	2,0,0,0,1,2,1,0,1,0,0,0,0,0,	CNVR_171	45400553	45479387	2	2		2			Loss	78835	Has_gene
4	117	NM_001082451	+	46202223	46293391	46224851	46292635	26	46202223,46224773,46241292,46242753,46245861,46252058,46253058,46256311,46260758,46261424,46262538,46263661,46268266,46270050,46280366,46280847,46284652,46285058,46285845,46286469,46286669,46288524,46289703,46289895,46290194,46291123,	46202525,46224922,46241407,46242983,46245942,46252117,46253231,46256350,46260986,46261555,46262656,46263771,46268531,46270149,46280531,46281156,46284907,46285203,46286096,46286526,46287233,46288814,46289792,46290021,46290292,46293391,	0	KMT2E	cmpl	cmpl	-1,0,2,0,2,2,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,1,1,0,	CNVR_172	46212366	46311240	1	1		1			Loss	98875	Has_gene
4	955	NM_001205435	+	48508185	48511736	48509837	48511139	2	48508185,48509813,	48508225,48511736,	0	GPR22	cmpl	cmpl	-1,0,	CNVR_173	48408851	48591927	4	4		4			Loss	183077	Has_gene
4	955	NM_001101937	+	48572835	48589347	48578472	48587656	6	48572835,48578451,48582784,48585168,48586311,48587418,	48572975,48578588,48582906,48585286,48586434,48589347,	0	DUS4L	cmpl	cmpl	-1,0,2,1,2,2,	CNVR_173	48408851	48591927	4	4		4			Loss	183077	Has_gene
4	119	NM_001038075	+	48591726	48643613	48592030	48643377	8	48591726,48592015,48597403,48606394,48607970,48612729,48634559,48643344,	48591786,48592122,48597504,48606545,48608106,48612838,48634660,48643613,	0	BCAP29	cmpl	cmpl	-1,0,2,1,2,0,1,0,	CNVR_173	48408851	48591927	4	4		4			Loss	183077	Has_gene
4	966	NM_001075427	+	49987457	50048659	50024574	50046963	9	49987457,50024516,50032777,50035453,50037442,50037600,50040302,50046904,50048167,	49987514,50024799,50032855,50035531,50037496,50037718,50040398,50046980,50048659,	0	STARD3NL	cmpl	cmpl	-1,0,0,0,0,0,1,1,-1,	CNVR_174	50042121	50170138	1	1			1		Gain	128018	Has_gene
4	967	NM_001281911	-	50141811	50162760	50142138	50162526	8	50141811,50144382,50146359,50146694,50149119,50152460,50162233,50162673,	50142266,50144421,50146407,50146799,50149449,50152510,50162528,50162760,	0	TARP	cmpl	cmpl	1,1,1,1,1,2,0,-1,	CNVR_174	50042121	50170138	1	1			1		Gain	128018	Has_gene
4	124	NM_001205569	-	53771529	54076899	53771971	54076899	17	53771529,53805574,53806480,53807845,53810353,53810594,53811742,53816070,53817783,53825760,53827652,53845339,53846966,53848305,53914346,53965980,54076731,	53772116,53805738,53806550,53807967,53810455,53810671,53811944,53816154,53817871,53825865,53827866,53845502,53847197,53848443,53914421,53966070,54076899,	0	FOXP2	cmpl	cmpl	2,0,2,0,0,1,0,0,2,2,1,0,0,0,0,0,0,	CNVR_175	54019025	54278625	3	3		3			Loss	259601	Has_gene
4																CNVR_176	58552828	58592514	1	1		1			Loss	39687	Non_gene
4																CNVR_177	58841554	58862210	1	1		1			Loss	20657	Non_gene
4																CNVR_178	59421575	59566132	3	3			3		Gain	144558	Non_gene
4	132	NM_001192977	-	62120708	62274639	62121040	62274639	9	62120708,62122192,62127079,62141125,62152806,62158701,62167875,62245264,62274495,	62121131,62122373,62127166,62141202,62153008,62158795,62167979,62245397,62274639,	0	NPSR1	cmpl	cmpl	2,1,1,2,1,0,1,0,0,	CNVR_179	62197348	62228844	1	1			1		Gain	31497	Has_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	CNVR_180	66099208	66429603	40	36		1	39		Mixed	330396	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	CNVR_180	66099208	66429603	40	36		1	39		Mixed	330396	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	CNVR_180	66099208	66429603	40	36		1	39		Mixed	330396	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	CNVR_180	66099208	66429603	40	36		1	39		Mixed	330396	Has_gene
4																CNVR_181	66753486	66803742	2	2		2			Loss	50257	Non_gene
4	138	NM_001046106	+	68473892	68582089	68473894	68581276	8	68473892,68483102,68497444,68500435,68564498,68566201,68573131,68581117,	68473985,68483263,68497554,68500557,68564632,68566278,68573288,68582089,	0	HIBADH	cmpl	cmpl	0,1,0,2,1,0,2,0,	CNVR_182	68465623	68705234	2	2		1	1		Mixed	239612	Has_gene
4	1134	NM_001075195	-	72043864	72059593	72043901	72059529	6	72043864,72044491,72049931,72052137,72056928,72059464,	72043960,72044596,72050138,72052328,72057102,72059593,	0	FAM221A	cmpl	cmpl	1,1,1,2,2,0,	CNVR_183	71900384	72048949	9	9		8	1		Mixed	148566	Has_gene
4	17	NM_001191503	+	72859146	73427125	72859146	73427125	5	72859146,73324011,73415627,73423460,73425638,	72859254,73324155,73415758,73425637,73427125,	0	ZNF804B	cmpl	cmpl	0,0,0,2,1,	CNVR_184	73129045	73288742	39	39	2	37			Loss	159698	Has_gene
4																CNVR_185	73487044	73571440	1	1			1		Gain	84397	Non_gene
4																CNVR_186	73907386	74003192	2	2			2		Gain	95807	Non_gene
4																CNVR_187	74657252	74678087	1	1			1		Gain	20836	Non_gene
4																CNVR_188	75223728	75278775	1	1		1			Loss	55048	Non_gene
4	1170	NM_001205533	-	76731938	76741841	76732830	76741841	18	76731938,76733642,76733965,76734639,76735129,76735462,76736409,76736778,76737533,76737821,76738605,76738973,76739730,76740056,76740574,76741005,76741513,76741791,	76732938,76733882,76734135,76734884,76735198,76735530,76736567,76736884,76737744,76737966,76738774,76739051,76739907,76740320,76740767,76741208,76741628,76741841,	0	ZMIZ2	cmpl	cmpl	0,0,1,2,2,0,1,0,2,1,0,0,0,0,2,0,2,0,	CNVR_189	76717317	76815010	1	1		1			Loss	97694	Has_gene
4	146	NM_001076030	-	76758599	76831537	76759559	76831507	22	76758599,76759770,76760110,76782871,76783567,76784366,76784897,76785243,76785640,76786124,76786414,76787265,76787750,76793414,76797137,76797697,76798291,76798577,76801714,76815049,76817123,76831285,	76759680,76759925,76760274,76782944,76783696,76784438,76785076,76785371,76785791,76786253,76786517,76787418,76787930,76793543,76797317,76797788,76798438,76798732,76801830,76815152,76817315,76831537,	0	OGDH	cmpl	cmpl	2,0,1,0,0,0,1,2,1,1,0,0,0,0,0,2,2,0,1,0,0,0,	CNVR_189	76717317	76815010	1	1		1			Loss	97694	Has_gene
4																CNVR_190	77973448	78071301	1	1			1		Gain	97854	Non_gene
4																CNVR_191	83108884	83132853	1	1			1		Gain	23970	Non_gene
4																CNVR_192	83364200	83594949	2	2	1		1		Mixed	230750	Non_gene
4																CNVR_193	83806996	84345060	8	8		3	5		Mixed	538065	Non_gene
4	19	NM_001191184	+	84688360	85252121	84688360	85251322	6	84688360,85236502,85243861,85245320,85249004,85251144,	84689475,85236665,85243957,85245413,85249252,85252121,	0	KCND2	cmpl	cmpl	0,2,0,0,0,2,	CNVR_194	84792163	84829041	1	1			1		Gain	36879	Has_gene
4																CNVR_195	90431047	90468283	2	2		2			Loss	37237	Non_gene
4	2	NM_205784	+	91873941	92296112	91874120	92295538	24	91873941,91907396,91913122,91916620,91919354,91920268,91920994,91922743,91926302,91938644,92027921,92061728,92100174,92118097,92139989,92196392,92281661,92286821,92290517,92291502,92292491,92293352,92295318,92295472,	91874198,91907546,91913243,91916699,91919515,91920360,91921153,91922850,91926393,91938758,92028011,92061829,92100285,92118170,92140131,92196502,92281850,92286963,92290641,92291572,92292605,92293556,92295363,92296112,	0	SND1	cmpl	cmpl	0,0,0,1,2,1,0,0,2,0,0,0,2,2,0,1,0,0,1,2,0,0,0,0,	CNVR_196	92050350	92129716	1	1			1		Gain	79367	Has_gene
4	163	NM_001097999	+	95025991	95232559	95025995	95232324	18	95025991,95085027,95102716,95104557,95115522,95118599,95136709,95139912,95154890,95165119,95172754,95175825,95206405,95207521,95209476,95216778,95226789,95232202,	95026093,95085097,95102859,95104646,95115632,95118792,95136787,95139978,95155003,95165332,95172976,95175955,95206553,95207636,95209616,95216881,95226844,95232559,	0	MKLN1	cmpl	cmpl	0,2,0,2,1,0,1,1,1,0,0,0,1,2,0,2,0,1,	CNVR_197	95067685	95166666	2	2		2			Loss	98982	Has_gene
4	20	NM_001102207	+	96940086	97746097	96940091	97744748	18	96940086,96963239,96974344,96995770,97005969,97026447,97048163,97162750,97172548,97303983,97508640,97580506,97600451,97625473,97675521,97684601,97688078,97744510,	96940177,96963429,96974539,96995955,97006079,97026691,97048338,97162896,97172637,97304080,97508860,97580643,97600607,97625652,97675663,97684780,97688238,97746097,	0	EXOC4	cmpl	cmpl	0,2,0,0,2,1,2,0,2,1,2,0,2,2,1,2,1,2,	CNVR_198	96998183	97277561	1	1				1	Gain	279379	Has_gene
4	1326	NR_030878	+	97217424	97217497	97217497	97217497	1	97217424,	97217497,	0	MIR2423	unk	unk	-1,	CNVR_198	96998183	97277561	1	1				1	Gain	279379	Has_gene
4																CNVR_199	105231989	105304020	4	4			4		Gain	72032	Non_gene
4																CNVR_200	106108030	106133947	3	3			3		Gain	25918	Non_gene
4																CNVR_201	106422540	106435387	2	2			2		Gain	12848	Non_gene
4																CNVR_202	109506472	109533204	1	1			1		Gain	26733	Non_gene
4	1446	NM_001034771	+	112898192	112907032	112905236	112906121	2	112898192,112905199,	112898249,112907032,	0	GIMAP7	cmpl	cmpl	-1,0,	CNVR_203	112837075	112994064	9	9			9		Gain	156990	Has_gene
4	1446	NM_001080260	-	112940654	112945712	112940668	112942430	3	112940654,112942420,112945117,	112941552,112942468,112945712,	0	LOC511617	cmpl	cmpl	1,0,-1,	CNVR_203	112837075	112994064	9	9			9		Gain	156990	Has_gene
4																CNVR_204	115362693	115381846	2	2			2		Gain	19154	Non_gene
4																CNVR_205	117362940	117480000	1	1			1		Gain	117061	Non_gene
5																CNVR_206	1481839	1533449	1	1		1			Loss	51611	Non_gene
5																CNVR_207	11370216	11551233	1	1		1			Loss	181018	Non_gene
5	10	NM_001191135	+	14673265	14877358	14676150	14877358	26	14673265,14676149,14679402,14683960,14685243,14686103,14690871,14695729,14705278,14709732,14745896,14746873,14751962,14758294,14772839,14775602,14779627,14789734,14805193,14805932,14806575,14806925,14816914,14866968,14869805,14877187,	14673299,14676294,14679514,14684052,14685361,14686327,14690946,14697355,14705431,14709883,14746090,14747001,14752036,14758388,14773019,14776052,14779838,14789854,14805283,14806054,14806671,14807008,14817016,14867101,14869866,14877358,	0	LRRIQ1	cmpl	cmpl	-1,0,0,1,0,1,0,0,0,0,1,0,2,1,2,2,2,0,0,0,2,2,1,1,2,0,	CNVR_208	14819458	14878496	2	2		2			Loss	59039	Has_gene
5	791	NM_001033610	+	27040266	27047717	27040347	27047465	9	27040266,27043099,27043941,27044436,27045111,27045548,27046430,27046769,27047310,	27040692,27043308,27044002,27044532,27045276,27045674,27046651,27046828,27047717,	0	KRT8	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_209	27040938	27114028	1	1			1		Gain	73091	Has_gene
5	791	NM_001102077	+	27084928	27092896	27084960	27092404	9	27084928,27085691,27086947,27087686,27088590,27089111,27091519,27091987,27092102,	27085326,27085906,27087008,27087782,27088755,27089237,27091740,27092022,27092896,	0	KRT78	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_209	27040938	27114028	1	1			1		Gain	73091	Has_gene
5	791	NM_001075348	+	27098453	27109002	27098479	27108554	9	27098453,27100784,27102064,27102246,27105727,27106102,27107156,27108086,27108348,	27098956,27101005,27102125,27102342,27105892,27106228,27107377,27108121,27109002,	0	KRT79	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_209	27040938	27114028	1	1			1		Gain	73091	Has_gene
5	796	NM_001046411	-	27674857	27688924	27675012	27688894	9	27674857,27675542,27676985,27680047,27681269,27682986,27684234,27686683,27688567,	27675170,27675577,27677206,27680173,27681434,27683082,27684295,27686895,27688924,	0	KRT7	cmpl	cmpl	1,2,0,0,0,0,2,0,0,	CNVR_210	27670995	27685526	1	1			1		Gain	14532	Has_gene
5																CNVR_211	29594972	29606401	1	1			1		Gain	11430	Non_gene
5	111	NM_001206086	-	40461229	40666425	40461494	40666425	51	40461229,40462467,40464377,40465828,40476264,40477504,40479050,40480805,40488336,40489847,40515216,40525003,40527951,40531501,40532304,40532636,40533894,40534923,40552173,40552839,40556332,40558140,40558684,40564324,40565597,40571125,40575652,40576084,40580275,40581179,40582177,40587190,40593257,40602409,40602654,40605112,40605384,40617707,40623710,40626555,40640868,40642609,40642782,40643548,40646161,40651892,40654804,40657965,40661448,40665901,40666271,	40461616,40462535,40464590,40465981,40476449,40477577,40479244,40481000,40488437,40490018,40515377,40525194,40528052,40531648,40532496,40532783,40534049,40535111,40552262,40553041,40556551,40558268,40558914,40564506,40565784,40571219,40575801,40576335,40580493,40581249,40582296,40587379,40593516,40602580,40602783,40605252,40605529,40617820,40623835,40626685,40640975,40642689,40642922,40643668,40646289,40652031,40654939,40658054,40661558,40665987,40666425,	0	LRRK2	cmpl	cmpl	1,2,2,2,0,2,0,0,1,1,2,0,1,1,1,1,2,0,1,0,0,1,2,0,2,1,2,0,1,0,1,1,0,0,0,1,0,1,2,1,2,0,1,1,2,1,1,2,0,1,0,	CNVR_212	40559187	40689866	1	1		1			Loss	130680	Has_gene
5	112	NM_001206918	+	41732669	41918816	41732992	41917658	36	41732669,41845713,41846066,41847970,41849257,41849862,41851908,41854626,41855213,41855996,41863043,41872506,41874979,41875441,41876067,41878273,41881480,41881642,41882000,41882662,41883266,41884136,41889946,41890459,41892966,41895465,41896780,41899070,41899770,41903544,41905214,41907184,41909313,41910854,41912740,41917564,	41733036,41845936,41846249,41848120,41849392,41850030,41852024,41854822,41855403,41856060,41863247,41872597,41875097,41875630,41876267,41878381,41881549,41881857,41882154,41882857,41883368,41884302,41890007,41890514,41893178,41895573,41896909,41899109,41899782,41903681,41905395,41907349,41909431,41911025,41912940,41918816,	0	KIF21A	cmpl	cmpl	0,2,0,0,0,0,0,2,0,1,2,2,0,1,1,0,0,0,2,0,0,0,1,2,0,2,2,2,2,2,1,2,2,0,0,2,	CNVR_213	41739940	41856142	1	1		1			Loss	116203	Has_gene
5	120	NM_001205668	-	49582506	49889557	49582751	49889515	22	49582506,49590333,49590782,49591964,49599278,49601878,49604834,49615570,49617770,49618000,49621660,49626521,49634180,49634717,49651810,49653870,49674111,49674713,49704470,49728649,49737860,49889448,	49583129,49590673,49590917,49592145,49599358,49602103,49604940,49615705,49617848,49618061,49621763,49626549,49634265,49634915,49651912,49654092,49674240,49674896,49704533,49728812,49738056,49889557,	0	SRGAP1	cmpl	cmpl	0,2,2,1,2,2,1,1,1,0,2,1,0,0,0,0,0,0,0,2,1,0,	CNVR_214	49769854	49803392	1	1		1			Loss	33539	Has_gene
5																CNVR_215	50066009	50182992	1	1		1			Loss	116984	Non_gene
5	973	NR_030944	-	50983053	50983137	50983137	50983137	1	50983053,	50983137,	0	MIRLET7I	unk	unk	-1,	CNVR_216	50956526	51204033	6	6		3	3		Mixed	247508	Has_gene
5	121	NM_001046430	-	51147111	51275743	51148890	51275684	21	51147111,51152717,51158091,51160110,51160870,51161329,51161794,51162250,51163256,51163545,51163730,51167795,51168098,51169701,51190222,51211473,51216811,51221413,51234552,51249834,51275595,	51149073,51152806,51158195,51160260,51160986,51161400,51162067,51162366,51163448,51163640,51163814,51168020,51168257,51169875,51190367,51211535,51216957,51221540,51234683,51249962,51275743,	0	USP15	cmpl	cmpl	0,1,2,2,0,1,1,2,2,0,0,0,0,0,2,0,1,0,1,2,0,	CNVR_216	50956526	51204033	6	6		3	3		Mixed	247508	Has_gene
5																CNVR_217	52206965	52946033	3	3		3			Loss	739069	Non_gene
5	1001	NM_001205591	+	54560834	54612806	54561117	54611771	19	54560834,54567232,54567600,54592146,54592760,54593928,54594372,54594949,54596323,54597430,54599685,54600262,54602950,54605072,54606524,54607950,54609807,54610042,54611526,	54561353,54567304,54567675,54592278,54592904,54594072,54594516,54595093,54596404,54597502,54599757,54600426,54603271,54605354,54606977,54608109,54609951,54610318,54612806,	0	LRIG3	cmpl	cmpl	0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,	CNVR_218	54521099	54997923	2	2		2			Loss	476825	Has_gene
5	126	NM_001078034	+	56081333	56191525	56146110	56190821	23	56081333,56146075,56152257,56154371,56154974,56156103,56156829,56157450,56158018,56160895,56163865,56168620,56170978,56177537,56178121,56178475,56179119,56180817,56186062,56186665,56188779,56189224,56190480,	56081364,56146275,56152299,56154458,56155101,56156182,56156889,56157591,56158127,56160991,56163897,56168853,56171148,56177780,56178248,56178636,56179274,56180918,56186232,56186813,56188877,56189309,56191525,	0	R3HDM2	cmpl	cmpl	-1,0,0,0,0,1,2,2,2,0,0,2,1,0,0,1,0,2,1,0,1,0,1,	CNVR_219	56035754	56081838	1	1		1			Loss	46085	Has_gene
5																CNVR_220	58039011	58068698	4	4		4			Loss	29688	Non_gene
5																CNVR_221	58925936	59139148	1	1		1			Loss	213213	Non_gene
5																CNVR_222	59736550	59953158	1	1		1			Loss	216609	Non_gene
5	134	NM_001192527	-	64074488	64165062	64075270	64165062	21	64074488,64077288,64086657,64087077,64093377,64094211,64098506,64099023,64101965,64105993,64108632,64109484,64111242,64115520,64121918,64123173,64124146,64128622,64130038,64131161,64165018,	64075405,64077482,64086766,64087331,64093528,64094354,64098679,64100525,64102159,64106135,64108751,64109667,64111326,64115701,64122089,64123314,64124336,64128714,64130077,64131324,64165062,	0	UHRF1BP1L	cmpl	cmpl	0,1,0,1,0,1,2,0,1,0,1,1,1,0,0,0,2,0,0,2,0,	CNVR_223	64116108	64230589	1	1		1			Loss	114482	Has_gene
5	1074	NM_001099124	+	64170244	64189518	64170320	64189242	11	64170244,64173960,64174662,64175592,64176850,64177078,64179051,64179242,64184629,64186568,64189112,	64170388,64174078,64174731,64175716,64176986,64177135,64179150,64179321,64184801,64186707,64189518,	0	ACTR6	cmpl	cmpl	0,2,0,0,1,2,2,2,0,1,2,	CNVR_223	64116108	64230589	1	1		1			Loss	114482	Has_gene
