Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
10																201977910067_R04C01	34858599	34914334	0	35.71653			55736	Non_gene
12																201977910067_R04C02	70614953	70997657	3	59.59717			382705	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910067_R04C02	25649270	25703125	0	51.88195			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910067_R04C02	25649270	25703125	0	51.88195			53856	Has_gene
28																201977910067_R05C01	386585	428586	4	43.50428			42002	Non_gene
6	1229	NM_001046354	-	84443439	84464670	84443650	84464638	6	84443439,84453405,84454719,84455047,84462917,84463917,	84443930,84453625,84454807,84455179,84463066,84464670,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201977910067_R05C02	84368516	84458726	0	147.387			90211	Has_gene
7																201977910067_R05C02	325799	360903	0	261.8828			35105	Non_gene
7																201977910067_R05C02	32271801	32525437	3	118.979			253637	Non_gene
16																201977910067_R05C02	14520389	14606760	0	311.0033			86372	Non_gene
26	97	NM_001205986	+	25203122	26182512	25203122	26181296	27	25203122,25447586,25816004,25875670,25951279,26001716,26017690,26052280,26062202,26074517,26076566,26082816,26085907,26093885,26120211,26121298,26133216,26136969,26139568,26146010,26157565,26159307,26166947,26168805,26169855,26180288,26181231,	25203749,25447654,25816104,25875829,25951353,26001781,26017809,26052370,26062382,26074664,26076669,26082893,26085999,26093993,26120329,26121432,26133330,26137141,26139755,26146144,26157689,26159420,26167079,26168905,26169961,26180449,26182512,	0	SORCS3	cmpl	cmpl	0,0,2,0,0,2,1,0,0,0,0,1,0,2,2,0,2,2,0,1,0,1,0,0,1,2,1,	201977910067_R05C02	25470807	25509679	0	69.69612			38873	Has_gene
16																201977910067_R06C01	14520389	14606760	0	287.6454			86372	Non_gene
28																201977910067_R06C01	225063	466053	0	858.8786			240991	Non_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	201977910067_R06C02	66099208	66429603	3	55.72015			330396	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	201977910067_R06C02	66099208	66429603	3	55.72015			330396	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	201977910067_R06C02	66099208	66429603	3	55.72015			330396	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	201977910067_R06C02	66099208	66429603	3	55.72015			330396	Has_gene
6	863	NM_001046474	+	36449101	36471156	36455589	36468544	7	36449101,36455515,36457389,36464291,36464609,36465752,36468412,	36449251,36456029,36457490,36464457,36464754,36465887,36471156,	0	PPM1K	cmpl	cmpl	-1,0,2,1,2,0,0,	201977910067_R06C02	36458311	36466733	0	45.94376			8423	Has_gene
12	18	NM_001206832	-	78130313	78765008	78133180	78765008	5	78130313,78134517,78237770,78245275,78764800,	78133317,78134716,78237874,78245386,78765008,	0	FGF14	cmpl	cmpl	1,0,1,1,0,	201977910067_R06C02	78163435	78216262	0	324.4002			52828	Has_gene
16																201977910067_R06C02	14520389	14606760	0	336.1762			86372	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201977910067_R07C01	54378060	54697466	3	241.6131			319407	Has_gene
4																201977910067_R07C01	59421575	59566132	3	74.49349			144558	Non_gene
10	126	NM_001206460	-	55635537	56320695	55637082	56299963	33	55635537,55640075,55641724,55687637,55701700,55707341,55709178,55714818,55729698,55744422,55748512,55757292,55758074,55767449,55834465,55865663,55918778,55928684,55930382,55943828,55967374,55969630,55972442,56007445,56008857,56035621,56049266,56051488,56152713,56153354,56296974,56319264,56320600,	55637368,55640235,55641817,55687785,55701781,55707398,55709302,55714968,55729787,55744500,55748590,55757436,55758171,55767576,55834551,55865797,55918907,55928774,55930451,55943985,55967538,55969746,55972612,56007587,56009085,56035841,56049340,56051571,56152778,56153377,56300223,56319336,56320695,	0	UNC13C	cmpl	cmpl	2,1,1,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,2,0,1,2,1,1,0,1,2,0,1,0,-1,-1,	201977910067_R07C01	55628092	55693450	0	84.98579			65359	Has_gene
12																201977910067_R07C01	57714321	58058048	1	89.50655			343728	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201977910067_R07C02	54378060	54697466	3	244.1769			319407	Has_gene
7																201977910067_R07C02	328540	374952	0	334.3299			46413	Non_gene
16																201977910067_R07C02	14520389	14606760	0	358.4888			86372	Non_gene
19																201977910067_R07C02	7539293	7610664	0	51.67917			71372	Non_gene
5																201977910067_R08C01	118209249	118239809	0	232.9361			30561	Non_gene
7																201977910067_R08C01	8782634	10188460	3	80.30229			1405827	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910067_R08C01	25649270	25703125	0	78.35223			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910067_R08C01	25649270	25703125	0	78.35223			53856	Has_gene
7																201977910067_R08C02	8829776	9427377	3	49.60091			597602	Non_gene
7																201977910067_R08C02	10055082	10482509	3	113.2348			427428	Non_gene
12																201977910067_R08C02	57714321	58058048	1	94.56703			343728	Non_gene
12																201977910067_R08C02	72265152	72893069	0	52.18723			627918	Non_gene
14																201977910067_R08C02	18391223	18812033	3	132.2431			420811	Non_gene
9																201977910067_R09C01	65629321	65685760	0	145.4379			56440	Non_gene
15																201977910067_R09C01	79359706	79542682	3	57.40369			182977	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910067_R09C01	25649270	25703125	0	81.01804			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910067_R09C01	25649270	25703125	0	81.01804			53856	Has_gene
28																201977910067_R09C01	225063	466053	0	936.4597			240991	Non_gene
7																201977910067_R09C02	8829776	9427377	3	86.58826			597602	Non_gene
7																201977910067_R09C02	10097541	10482509	3	131.8165			384969	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	201977910067_R10C01	27326008	27943593	3	185.2549			617586	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201977910067_R10C01	27326008	27943593	3	185.2549			617586	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	201977910067_R10C01	27326008	27943593	3	185.2549			617586	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201977910067_R10C01	27326008	27943593	3	185.2549			617586	Has_gene
15																201977910067_R10C01	79359706	79542682	3	43.05024			182977	Non_gene
23																201977910067_R10C01	25953514	26556968	0	73.20808			603455	Non_gene
24																201977910067_R10C01	12952531	13000264	0	81.32072			47734	Non_gene
28																201977910067_R10C01	225063	348332	0	421.4745			123270	Non_gene
10	126	NM_001206460	-	55635537	56320695	55637082	56299963	33	55635537,55640075,55641724,55687637,55701700,55707341,55709178,55714818,55729698,55744422,55748512,55757292,55758074,55767449,55834465,55865663,55918778,55928684,55930382,55943828,55967374,55969630,55972442,56007445,56008857,56035621,56049266,56051488,56152713,56153354,56296974,56319264,56320600,	55637368,55640235,55641817,55687785,55701781,55707398,55709302,55714968,55729787,55744500,55748590,55757436,55758171,55767576,55834551,55865797,55918907,55928774,55930451,55943985,55967538,55969746,55972612,56007587,56009085,56035841,56049340,56051571,56152778,56153377,56300223,56319336,56320695,	0	UNC13C	cmpl	cmpl	2,1,1,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,2,0,1,2,1,1,0,1,2,0,1,0,-1,-1,	201977910067_R10C02	55628092	55725724	0	43.08688			97633	Has_gene
15																201977910067_R10C02	47192222	47340161	3	37.44434			147940	Non_gene
19	104	NM_001101156	-	32755619	32781362	32756776	32779668	5	32755619,32763831,32778280,32779590,32781241,	32756940,32763972,32778380,32779707,32781362,	0	PMP22	cmpl	cmpl	1,1,0,0,-1,	201977910067_R10C02	32779764	32871828	0	75.37435			92065	Has_gene
19	835	NM_001099019	-	32816853	32849899	32816968	32841531	8	32816853,32823392,32825646,32827500,32832399,32837628,32840952,32849866,	32817185,32823547,32825869,32827644,32832470,32837712,32841560,32849899,	0	TEKT3	cmpl	cmpl	2,0,2,2,0,0,0,-1,	201977910067_R10C02	32779764	32871828	0	75.37435			92065	Has_gene
4	1134	NM_001075195	-	72043864	72059593	72043901	72059529	6	72043864,72044491,72049931,72052137,72056928,72059464,	72043960,72044596,72050138,72052328,72057102,72059593,	0	FAM221A	cmpl	cmpl	1,1,1,2,2,0,	201977910067_R11C01	71904246	72048949	1	45.60943			144704	Has_gene
17																201977910067_R11C01	39241835	39297833	0	63.05772			55999	Non_gene
19																201977910067_R11C01	7539293	7633201	0	88.26188			93909	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910067_R11C01	25675890	25708712	0	150.6058			32823	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910067_R11C01	25675890	25708712	0	150.6058			32823	Has_gene
28																201977910067_R11C01	225063	466053	0	948.1073			240991	Non_gene
16																201977910067_R11C02	14520389	14606760	0	304.1797			86372	Non_gene
9	163	NM_001199026	+	94425162	94514720	94425184	94513113	18	94425162,94463431,94464803,94466099,94480012,94482512,94483914,94485998,94486241,94492734,94497018,94498377,94500786,94505449,94506645,94508880,94511107,94513065,	94425196,94463518,94464878,94466225,94480178,94482660,94483999,94486124,94486359,94492865,94497122,94498481,94500864,94505526,94506735,94508995,94511199,94514720,	0	SNX9	cmpl	cmpl	0,0,0,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,	201977910001_R12C01	94501675	94536565	0	49.25098			34891	Has_gene
12																201977910001_R12C01	72265152	72893069	0	59.12168			627918	Non_gene
16	611	NM_001099094	-	3509884	3517033	3512193	3516539	6	3509884,3512581,3512993,3514348,3516415,3516847,	3512305,3512703,3513175,3514420,3516665,3517033,	0	RAB29	cmpl	cmpl	2,0,1,1,0,-1,	201977910001_R12C01	3498548	3604825	0	51.77042			106278	Has_gene
16	76	NM_001206036	-	3533578	3550571	3533638	3550571	10	3533578,3536936,3537388,3538009,3538857,3539592,3539882,3540670,3541806,3550196,	3533824,3537085,3537523,3538089,3539005,3539739,3540027,3540742,3541914,3550571,	0	SLC41A1	cmpl	cmpl	0,1,1,2,1,1,0,0,0,0,	201977910001_R12C01	3498548	3604825	0	51.77042			106278	Has_gene
16	612	NM_001038100	-	3602534	3627613	3603128	3627544	13	3602534,3604459,3607485,3616754,3618767,3619056,3619475,3620340,3620853,3622105,3622860,3624608,3627375,	3603252,3604559,3607654,3616826,3618846,3619118,3619551,3620460,3620987,3622192,3623093,3624695,3627613,	0	PM20D1	cmpl	cmpl	2,1,0,0,2,0,2,2,0,0,1,1,0,	201977910001_R12C01	3498548	3604825	0	51.77042			106278	Has_gene
16																201977910001_R12C01	14520389	14606760	0	286.4843			86372	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910001_R12C01	25649270	25708712	0	312.0624			59443	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910001_R12C01	25649270	25708712	0	312.0624			59443	Has_gene
15	9	NM_001079604	-	1888732	2497034	1889883	2496402	11	1888732,1891214,1903439,1905359,1912778,1950577,2000061,2239491,2494967,2496314,2496986,	1889916,1891325,1903544,1905527,1912937,1950631,2000246,2239731,2495126,2496486,2497034,	0	GRIA4	cmpl	cmpl	0,0,0,0,0,0,1,1,1,0,-1,	201977910001_R12C02	2325557	2350566	3	52.71079			25010	Has_gene
15																201977910001_R12C02	47280462	47340161	3	54.18678			59700	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	201977910057_R10C02	27318294	27979992	3	195.1802			661699	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201977910057_R10C02	27318294	27979992	3	195.1802			661699	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	201977910057_R10C02	27318294	27979992	3	195.1802			661699	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201977910057_R10C02	27318294	27979992	3	195.1802			661699	Has_gene
12																201977910057_R10C02	57714321	58058048	1	79.99084			343728	Non_gene
28																201977910057_R10C02	225063	439307	0	244.7488			214245	Non_gene
1																201977910057_R12C01	90893182	91008609	1	44.04047			115428	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	201977910057_R12C01	27318294	27979992	3	192.2432			661699	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201977910057_R12C01	27318294	27979992	3	192.2432			661699	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	201977910057_R12C01	27318294	27979992	3	192.2432			661699	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201977910057_R12C01	27318294	27979992	3	192.2432			661699	Has_gene
5																201977910057_R12C01	41337074	41385866	0	62.79191			48793	Non_gene
10																201977910057_R12C01	23223369	23703141	1	38.07759			479773	Non_gene
15																201977910057_R12C01	79359706	79575418	1	38.45813			215713	Non_gene
16																201977910057_R12C01	5701395	5906455	1	35.64159			205061	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201977910057_R12C02	54378060	54909666	3	127.4995			531607	Has_gene
6																201977910060_R03C02	11131845	11247607	1	37.73009			115763	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910060_R03C02	25649270	25703125	0	65.40577			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910060_R03C02	25649270	25703125	0	65.40577			53856	Has_gene
6	1229	NM_001046354	-	84443439	84464670	84443650	84464638	6	84443439,84453405,84454719,84455047,84462917,84463917,	84443930,84453625,84454807,84455179,84463066,84464670,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201977910060_R05C02	84410273	84480999	0	83.28673			70727	Has_gene
16																201977910060_R12C02	14520389	14606760	0	311.1236			86372	Non_gene
17																201977910060_R12C02	26883751	27068312	0	104.7225			184562	Non_gene
24																201977910060_R12C02	57893434	57927929	0	65.61729			34496	Non_gene
8	98	NM_001076840	-	26598502	26825714	26599864	26825577	9	26598502,26602647,26604957,26607499,26610048,26612914,26641073,26658323,26825532,	26600064,26602778,26605061,26607658,26610182,26613058,26641146,26658392,26825714,	0	SH3GL2	cmpl	cmpl	1,2,0,0,1,1,0,0,0,	201977910016_R03C01	26576536	26663386	0	47.84327			86851	Has_gene
21																201977910016_R03C01	51815435	51856354	0	138.3437			40920	Non_gene
21																201977910016_R03C01	53697731	53723864	0	127.0313			26134	Non_gene
7																201977910016_R03C02	328540	374952	0	348.298			46413	Non_gene
2																201977910016_R05C02	12256659	12430005	0	102.8076			173347	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	201977910016_R05C02	27326008	27979992	3	153.2574			653985	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201977910016_R05C02	27326008	27979992	3	153.2574			653985	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	201977910016_R05C02	27326008	27979992	3	153.2574			653985	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201977910016_R05C02	27326008	27979992	3	153.2574			653985	Has_gene
21																201977910016_R05C02	51811053	51845972	0	132.1187			34920	Non_gene
20																201977910016_R07C01	1222023	1307811	3	51.86396			85789	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910016_R07C01	25649270	25703125	0	35.34377			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910016_R07C01	25649270	25703125	0	35.34377			53856	Has_gene
6																201977910016_R07C02	11131845	11226708	1	49.21837			94864	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201977910016_R07C02	25649270	25703125	0	73.35787			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201977910016_R07C02	25649270	25703125	0	73.35787			53856	Has_gene
12																201094560008_R01C01	71308648	71403727	3	76.23466			95080	Non_gene
2																201094560008_R01C02	12256659	12423946	0	46.49817			167288	Non_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	201094560008_R01C02	66099208	66424351	3	84.68279			325144	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	201094560008_R01C02	66099208	66424351	3	84.68279			325144	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	201094560008_R01C02	66099208	66424351	3	84.68279			325144	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	201094560008_R01C02	66099208	66424351	3	84.68279			325144	Has_gene
7																201094560008_R01C02	68637147	68783389	3	94.84949			146243	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201094560008_R02C01	54378060	54888122	3	119.7454			510063	Has_gene
6	1229	NM_001046354	-	84443439	84464670	84443650	84464638	6	84443439,84453405,84454719,84455047,84462917,84463917,	84443930,84453625,84454807,84455179,84463066,84464670,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560008_R02C01	84410273	84480999	0	90.37285			70727	Has_gene
16																201094560008_R02C01	14520389	14606760	0	268.8118			86372	Non_gene
2																201094560008_R02C02	55133902	58086161	3	52.72531			2952260	Non_gene
17																201094560008_R02C02	46566562	46611094	0	150.6616			44533	Non_gene
7																201094560008_R03C01	103546362	103596478	0	48.49541			50117	Non_gene
15																201094560008_R03C01	47408926	47484360	0	53.73808			75435	Non_gene
15	125	NM_001101141	-	54615542	54706361	54617023	54658597	19	54615542,54621594,54623928,54624466,54625775,54626165,54627067,54627830,54629318,54633744,54634266,54634662,54640508,54641436,54644629,54658480,54672006,54684358,54705942,	54617172,54621707,54623943,54624549,54625923,54626323,54627286,54627981,54629401,54633890,54634360,54634761,54640568,54641530,54644733,54658657,54672095,54684440,54706361,	0	GDPD5	cmpl	cmpl	1,2,2,0,2,0,0,2,0,1,0,0,0,2,0,0,-1,-1,-1,	201094560008_R03C01	54683112	54725944	0	45.53779			42833	Has_gene
15																201094560008_R03C01	79272026	79364545	3	46.2515			92520	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201094560008_R03C01	25649270	25703125	0	64.65824			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201094560008_R03C01	25649270	25703125	0	64.65824			53856	Has_gene
26	99	NM_001191207	-	27556246	28129359	27556246	28129359	27	27556246,27558096,27558381,27575750,27585306,27590319,27596070,27598557,27609863,27636129,27652607,27655325,27657090,27659890,27661282,27663596,27663939,27671959,27682417,27689401,27692334,27710705,27736513,27754050,27811186,27908084,28128801,	27556311,27558257,27558487,27575850,27585438,27590432,27596194,27598691,27610050,27636301,27652721,27655456,27657208,27659998,27661374,27663673,27664042,27672106,27682597,27689491,27692453,27710770,27736587,27754209,27811286,27908152,28129359,	0	SORCS1	cmpl	cmpl	1,2,1,0,0,1,0,1,0,2,2,0,2,2,0,1,0,0,0,0,1,2,0,0,2,0,0,	201094560008_R03C01	27759434	27804094	0	74.09213			44661	Has_gene
16																201094560008_R03C02	6384152	6434297	0	61.01488			50146	Non_gene
