Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
23	795	NM_001015608	+	27575644	27581237	27575817	27581007	6	27575644,27578274,27578573,27578855,27579397,27580845,	27575856,27578384,27578699,27578962,27579579,27581237,	0	CLIC1	cmpl	cmpl	0,0,2,2,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001034704	+	27581608	27585129	27582690	27584931	7	27581608,27582624,27583101,27583326,27583564,27584474,27584814,	27581780,27582987,27583201,27583400,27583684,27584624,27585129,	0	DDAH2	cmpl	cmpl	-1,0,0,1,0,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001078081	-	27585429	27588663	27586980	27588651	6	27585429,27587179,27587389,27587797,27588063,27588587,	27587054,27587278,27587430,27587888,27588399,27588663,	0	MPIG6B	cmpl	cmpl	1,1,2,1,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001077856	+	27589913	27592589	27589967	27592138	3	27589913,27591359,27591923,	27590019,27591470,27592589,	0	LY6G6C	cmpl	cmpl	0,1,1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001081520	+	27596706	27598649	27596967	27598284	4	27596706,27596898,27597718,27597985,	27596757,27597019,27597844,27598649,	0	LY6G6E	cmpl	cmpl	-1,0,1,1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001076194	-	27599986	27602913	27600220	27602886	6	27599986,27600380,27600589,27601656,27602004,27602828,	27600245,27600447,27600745,27601920,27602334,27602913,	0	LY6G6F	cmpl	cmpl	2,1,1,1,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001075605	+	27605740	27618021	27605770	27617779	20	27605740,27606881,27607653,27607967,27610433,27612131,27612390,27613849,27614072,27614481,27614969,27615454,27615983,27616322,27616724,27616930,27617119,27617280,27617474,27617695,	27605902,27606938,27607720,27608054,27610519,27612205,27612513,27613964,27614174,27614545,27615019,27615578,27616088,27616386,27616781,27616993,27617196,27617379,27617521,27618021,	0	ABHD16A	cmpl	cmpl	0,0,0,1,1,0,2,2,0,0,1,0,1,1,2,2,2,1,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001192202	-	27627265	27628945	27627932	27628945	3	27627265,27628626,27628887,	27628336,27628755,27628945,	0	LY6G5B	cmpl	cmpl	1,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001046454	-	27629813	27633780	27629953	27633055	7	27629813,27630506,27630843,27631367,27632164,27632983,27633665,	27630044,27630696,27630919,27631483,27632267,27633066,27633780,	0	CSNK2B	cmpl	cmpl	2,1,0,1,0,0,-1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001076468	+	27634119	27637416	27635597	27637235	4	27634119,27634868,27635515,27636790,	27634331,27635085,27636208,27637416,	0	GPANK1	cmpl	cmpl	-1,-1,0,2,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001101267	+	27639808	27641451	27639810	27640704	1	27639808,	27641451,	0	C23H6orf47	cmpl	cmpl	0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001034257	-	27641577	27643685	27641688	27643600	6	27641577,27642104,27642400,27642592,27642953,27643486,	27641714,27642203,27642499,27642666,27643108,27643685,	0	APOM	cmpl	cmpl	1,1,1,2,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	99	NM_001075366	+	27645740	27656958	27646669	27656872	25	27645740,27646656,27647789,27648020,27648452,27648670,27649295,27650054,27650799,27651207,27651815,27652233,27652455,27652665,27653669,27654114,27654469,27654654,27654846,27655128,27655377,27655545,27655772,27656344,27656776,	27646004,27646777,27647907,27648217,27648506,27648745,27649534,27650184,27650997,27651460,27651893,27652346,27652543,27652949,27653967,27654284,27654523,27654757,27654971,27655275,27655437,27655689,27655880,27656491,27656958,	0	BAG6	cmpl	cmpl	-1,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001205557	-	27657893	27672944	27658083	27670978	31	27657893,27658340,27658528,27658736,27659086,27659266,27659636,27659889,27660174,27660361,27660642,27661067,27661253,27661621,27661928,27662692,27664754,27665342,27665860,27666495,27667380,27667707,27668229,27668511,27668774,27669078,27669557,27669721,27670191,27670866,27672836,	27658224,27658431,27658623,27658949,27659185,27659477,27659719,27660057,27660246,27660502,27660876,27661153,27661383,27661752,27662200,27664561,27664965,27665640,27666051,27666970,27667597,27667798,27668372,27668591,27668926,27669222,27669630,27669821,27670369,27671041,27672944,	0	PRRC2A	cmpl	cmpl	0,2,0,0,0,2,0,0,0,0,0,1,0,1,2,2,1,0,1,0,2,1,2,0,1,1,0,2,1,0,-1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001040524	+	27673262	27706072	27703756	27706005	6	27673262,27673962,27703742,27705202,27705717,27705958,	27673525,27674052,27703799,27705547,27705825,27706072,	0	NCR3	cmpl	cmpl	-1,-1,0,1,1,1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_173985	-	27685446	27687723	27685568	27687624	6	27685446,27685960,27686475,27687189,27687363,27687599,	27685653,27686123,27686517,27687256,27687425,27687723,	0	AIF1	cmpl	cmpl	2,1,1,0,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_173966	-	27716170	27718943	27716970	27718750	4	27716170,27717707,27717939,27718564,	27717392,27717755,27717988,27718943,	0	TNF	cmpl	cmpl	1,1,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001013401	-	27720175	27721739	27720812	27721726	3	27720175,27721437,27721630,	27721225,27721543,27721739,	0	LTA	cmpl	cmpl	1,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001015597	-	27732885	27742916	27733074	27742834	4	27732885,27733788,27742105,27742777,	27733664,27734010,27742382,27742916,	0	NFKBIL1	cmpl	cmpl	1,1,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001075664	+	27743848	27746136	27743919	27745090	3	27743848,27744288,27744916,	27744001,27744389,27746136,	0	ATP6V1G2	cmpl	cmpl	0,1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001033629	+	27748192	27758989	27749577	27758786	11	27748192,27749447,27750998,27751406,27753337,27754624,27756975,27757800,27758011,27758298,27758769,	27748228,27749788,27751126,27751499,27753521,27754743,27757107,27757910,27758156,27758446,27758989,	0	DDX39B	cmpl	cmpl	-1,0,1,0,0,1,0,0,2,0,1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	796	NM_001076983	+	27782315	27786324	27782338	27785833	14	27782315,27782654,27782953,27783269,27783292,27783419,27783538,27784446,27784618,27784784,27784877,27785636,27785816,27786010,	27782411,27782945,27782990,27783287,27783418,27783536,27783548,27784614,27784667,27784877,27784888,27785669,27785863,27786324,	0	MGC126945	cmpl	cmpl	0,1,1,0,1,0,0,1,0,1,2,1,1,-1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	802	NM_001076841	+	28493345	28505221	28493421	28501006	8	28493345,28496335,28498603,28499702,28500094,28500589,28501001,28504561,	28493482,28496632,28498879,28499978,28500190,28500640,28501040,28505221,	0	LOC512672	cmpl	cmpl	0,1,1,1,1,1,1,-1,	CNVR_240	28501615	28560191	1	1	1				Loss	58577	Has_gene
23	100	NM_001289989	-	28524622	28667370	28524653	28667349	11	28524622,28524821,28525008,28525463,28571802,28666230,28666324,28666440,28666702,28666853,28667285,	28524658,28524869,28525041,28525568,28572078,28666310,28666436,28666506,28666835,28666972,28667370,	0	BOLA	cmpl	cmpl	1,1,1,1,1,2,2,1,0,1,0,	CNVR_240	28501615	28560191	1	1	1				Loss	58577	Has_gene
23	802	NM_001105616	-	28548778	28552304	28549329	28552297	8	28548778,28549135,28549322,28549779,28549987,28551177,28551651,28552233,	28548973,28549183,28549358,28549881,28550275,28551453,28551921,28552304,	0	BOLA-NC1	cmpl	cmpl	-1,-1,1,1,1,1,1,0,	CNVR_240	28501615	28560191	1	1	1				Loss	58577	Has_gene
23	807	NR_162395	-	29115534	29115601	29115601	29115601	1	29115534,	29115601,	0	MIR12033	unk	unk	-1,	CNVR_241	29108839	29278050	4	4	4				Loss	169212	Has_gene
23	807	NM_001206473	+	29117688	29120009	29117719	29119459	2	29117688,29118988,	29117737,29120009,	0	UBD	cmpl	cmpl	0,0,	CNVR_241	29108839	29278050	4	4	4				Loss	169212	Has_gene
23	103	NM_174508	-	31585190	31591478	31586242	31591420	7	31585190,31587320,31587453,31587984,31588977,31590614,31591341,	31586916,31587347,31587474,31588134,31589259,31590962,31591478,	0	BTN1A1	cmpl	cmpl	1,1,1,1,1,1,0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	827	NM_001101066	+	31730228	31733886	31730286	31730952	1	31730228,	31733886,	0	HIST1H1D	cmpl	cmpl	0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	827	NM_001098989	-	31769993	31771607	31770922	31771555	1	31769993,	31771607,	0	HIST1H1E	cmpl	cmpl	0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	827	NM_001099724	+	31774496	31775289	31774524	31774836	1	31774496,	31775289,	0	LOC617875	cmpl	cmpl	0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	827	NM_001046246	-	31794110	31795097	31794640	31795021	2	31794110,31794631,	31794325,31795097,	0	HIST1H2BD	cmpl	cmpl	-1,0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	827	NM_001205596	-	31818804	31828988	31828544	31828937	2	31818804,31828429,	31818967,31828988,	0	HIST1H2AC	cmpl	cmpl	-1,0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	827	NR_107804	-	31828920	31829004	31829004	31829004	1	31828920,	31829004,	0	MIR6531	unk	unk	-1,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	828	NM_001012399	-	31857129	31864242	31857163	31864179	6	31857129,31858183,31858429,31859802,31860531,31864103,	31857204,31858297,31858705,31860102,31860795,31864242,	0	HFE	cmpl	cmpl	1,1,1,1,1,0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	828	NM_001083425	+	31876342	31877997	31876386	31877028	1	31876342,	31877997,	0	HIST1H1C	cmpl	cmpl	0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	828	NM_173880	+	31904188	31905695	31904226	31904538	1	31904188,	31905695,	0	H4	cmpl	cmpl	0,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
23	828	NM_001034574	-	31932361	31947250	31932507	31945543	8	31932361,31938773,31938981,31939987,31942003,31945144,31946886,31947200,	31933028,31938886,31939004,31940218,31942099,31945688,31946922,31947250,	0	TRIM38	cmpl	cmpl	1,2,0,0,0,0,-1,-1,	CNVR_242	31580954	31945721	1	1			1		Gain	364768	Has_gene
24																CNVR_243	9887108	10004070	1	1			1		Gain	116963	Non_gene
24																CNVR_244	12952531	13028152	7	7	7				Loss	75622	Non_gene
24	784	NM_001178103	+	26083494	26134653	26083499	26134245	17	26083494,26090985,26092923,26094501,26098849,26100454,26103630,26108204,26108717,26115024,26115393,26117192,26119991,26123360,26132046,26134218,26134343,	26083568,26091070,26093123,26094621,26099005,26100599,26103797,26108339,26108903,26115284,26115536,26117417,26120216,26123482,26132304,26134261,26134653,	0	DSC3	cmpl	cmpl	0,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,-1,	CNVR_245	26069138	29019019	3	3	1		1	1	Mixed	2949882	Has_gene
24	100	NM_001166492	+	28655755	28904115	28656144	28902901	16	28655755,28687363,28834717,28837019,28838950,28845824,28848581,28857592,28858426,28861130,28862793,28865760,28866290,28869297,28890148,28902694,	28656204,28687475,28834944,28837166,28839106,28845969,28848754,28857730,28858612,28861384,28862936,28865994,28866524,28869437,28890313,28904115,	0	CDH2	cmpl	cmpl	0,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,	CNVR_245	26069138	29019019	3	3	1		1	1	Mixed	2949882	Has_gene
24																CNVR_246	43675875	43754506	1	1	1				Loss	78632	Non_gene
24																CNVR_247	51887107	51918535	2	2	2				Loss	31429	Non_gene
24																CNVR_248	57893434	57927929	1	1	1				Loss	34496	Non_gene
24																CNVR_249	59955268	59990135	1	1			1		Gain	34868	Non_gene
25	658	NM_001191169	-	9604175	9618759	9618202	9618490	2	9604175,9618051,	9604828,9618759,	0	DEXI	cmpl	cmpl	-1,0,	CNVR_250	9559212	9628737	2	2			2		Gain	69526	Has_gene
25																CNVR_251	10068745	10097205	1	1	1				Loss	28461	Non_gene
25	89	NM_001046368	+	17159070	17297111	17159082	17296651	31	17159070,17168978,17175083,17179041,17181807,17184816,17188728,17194743,17201398,17207045,17207852,17209098,17213877,17214423,17227469,17228326,17228965,17232283,17235290,17241009,17247644,17248845,17250869,17253371,17255028,17255933,17274299,17282354,17289260,17295734,17296552,	17159099,17169078,17175251,17179164,17181832,17184893,17188857,17194828,17201458,17207142,17207900,17209192,17213955,17214546,17227516,17228438,17229082,17232337,17235371,17241072,17247730,17248926,17250933,17253470,17255106,17256048,17274439,17282520,17289379,17295881,17297111,	0	VPS35L	cmpl	cmpl	0,2,0,0,0,1,0,0,1,1,2,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,	CNVR_252	17246991	17275840	1	1	1				Loss	28850	Has_gene
25	858	NM_173909	-	35873190	35875482	35873744	35875482	5	35873190,35874037,35874428,35874784,35875469,	35873903,35874217,35874515,35874924,35875482,	0	EPO	cmpl	cmpl	0,0,0,1,0,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	858	NM_001076482	-	35885040	35886160	35885290	35885713	2	35885040,35885976,	35885723,35886160,	0	POP7	cmpl	cmpl	0,-1,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	858	NM_001205998	+	35900841	35909566	35900841	35907282	24	35900841,35900970,35901178,35901410,35901615,35902021,35902287,35902575,35902962,35903512,35903870,35904183,35904460,35904744,35904929,35905187,35905417,35905587,35905804,35906250,35906515,35906762,35907012,35907229,	35900876,35901100,35901274,35901522,35901724,35902062,35902458,35902829,35903071,35903650,35903965,35904355,35904627,35904845,35905046,35905288,35905500,35905734,35906035,35906438,35906676,35906926,35907142,35909566,	0	GIGYF1	cmpl	cmpl	0,2,0,0,1,2,1,1,0,1,1,0,1,0,2,2,1,0,0,0,2,1,0,1,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	107	NM_001097561	-	35909867	35915046	35910236	35912556	10	35909867,35910425,35910732,35911267,35911413,35911658,35912027,35912249,35912499,35914994,	35910343,35910642,35910934,35911334,35911576,35911722,35912134,35912288,35912645,35915046,	0	GNB2	cmpl	cmpl	1,0,2,1,0,2,0,0,0,-1,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	859	NM_001083370	+	35923313	35933427	35923345	35933218	14	35923313,35923814,35924068,35924533,35927454,35928202,35928362,35929169,35929425,35929601,35929825,35930012,35930301,35933137,	35923370,35923891,35924234,35924634,35927552,35928297,35928469,35929259,35929487,35929716,35929906,35930108,35930388,35933427,	0	ACTL6B	cmpl	cmpl	0,1,0,1,0,2,1,0,0,2,0,0,0,0,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	859	NM_001177741	+	35934930	35946160	35934930	35945684	18	35934930,35935171,35935524,35938217,35938432,35938627,35939119,35939365,35939867,35940707,35941248,35941424,35941582,35941754,35941942,35942120,35942708,35945408,	35934963,35935424,35935711,35938358,35938544,35938750,35939236,35939505,35940031,35940827,35941331,35941488,35941650,35941831,35942027,35942348,35942849,35946160,	0	TFR2	cmpl	cmpl	0,0,1,2,2,0,0,0,2,1,1,0,1,0,2,0,0,0,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	859	NM_001034265	-	35950133	35952855	35950316	35952291	6	35950133,35950459,35951336,35951781,35952086,35952800,	35950348,35950624,35951566,35951857,35952354,35952855,	0	MOSPD3	cmpl	cmpl	1,1,2,1,0,-1,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	859	NM_001045888	-	35954407	35959426	35954507	35959333	9	35954407,35954792,35955094,35955417,35955994,35956653,35957635,35958294,35959235,	35954650,35954963,35955172,35955653,35956131,35956778,35957894,35958403,35959426,	0	PCOLCE	cmpl	cmpl	1,1,1,2,0,1,0,2,0,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	859	NM_001083450	+	35971601	35982277	35971630	35982000	18	35971601,35975266,35975571,35975897,35977771,35978026,35978282,35978599,35978781,35978964,35979115,35979364,35979525,35979779,35980083,35980300,35980532,35981895,	35971850,35975411,35975698,35976003,35977908,35978142,35978382,35978690,35978858,35979026,35979241,35979433,35979635,35979863,35980169,35980438,35980610,35982277,	0	LRCH4	cmpl	cmpl	0,1,2,0,1,0,2,0,1,0,2,2,2,1,1,0,0,0,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	859	NM_001206722	-	35991691	36011576	35992388	36011560	13	35991691,35992779,35993201,35994129,35994396,35994667,35998944,35999642,36000416,36001137,36002394,36003319,36011348,	35992448,35992865,35993330,35994210,35994479,35994788,35998977,35999768,36000576,36001291,36002510,36003413,36011576,	0	AGFG2	cmpl	cmpl	0,1,1,1,2,1,1,1,0,2,0,2,0,	CNVR_253	35847022	36012574	1	1			1		Gain	165553	Has_gene
25	894	NM_001192401	+	40553060	40625048	40553131	40624465	4	40553060,40595405,40622849,40623895,	40553443,40595621,40622900,40625048,	0	GNA12	cmpl	cmpl	0,0,0,0,	CNVR_254	40583579	40628353	1	1	1				Loss	44775	Has_gene
26																CNVR_255	2969887	3026509	1	1	1				Loss	56623	Non_gene
26																CNVR_256	3629605	3703194	1	1	1				Loss	73590	Non_gene
26	751	NM_001098862	+	21835400	21842536	21837946	21841880	5	21835400,21837904,21838972,21840158,21841196,	21835487,21838354,21839635,21840407,21842536,	0	LZTS2	cmpl	cmpl	-1,0,0,0,0,	CNVR_257	21840164	21919481	2	2	2				Loss	79318	Has_gene
26	751	NM_001101946	+	21863775	21870776	21865035	21869510	11	21863775,21865032,21865848,21866317,21866763,21866986,21867272,21867596,21868528,21869044,21869413,	21863828,21865196,21866019,21866416,21866839,21867072,21867400,21867646,21868578,21869092,21870776,	0	SFXN3	cmpl	cmpl	-1,0,2,2,2,0,2,1,0,2,2,	CNVR_257	21840164	21919481	2	2	2				Loss	79318	Has_gene
26	97	NM_001205986	+	25203122	26182512	25203122	26181296	27	25203122,25447586,25816004,25875670,25951279,26001716,26017690,26052280,26062202,26074517,26076566,26082816,26085907,26093885,26120211,26121298,26133216,26136969,26139568,26146010,26157565,26159307,26166947,26168805,26169855,26180288,26181231,	25203749,25447654,25816104,25875829,25951353,26001781,26017809,26052370,26062382,26074664,26076669,26082893,26085999,26093993,26120329,26121432,26133330,26137141,26139755,26146144,26157689,26159420,26167079,26168905,26169961,26180449,26182512,	0	SORCS3	cmpl	cmpl	0,0,2,0,0,2,1,0,0,0,0,1,0,2,2,0,2,2,0,1,0,1,0,0,1,2,1,	CNVR_258	25470807	25532406	4	4	4				Loss	61600	Has_gene
26	99	NM_001191207	-	27556246	28129359	27556246	28129359	27	27556246,27558096,27558381,27575750,27585306,27590319,27596070,27598557,27609863,27636129,27652607,27655325,27657090,27659890,27661282,27663596,27663939,27671959,27682417,27689401,27692334,27710705,27736513,27754050,27811186,27908084,28128801,	27556311,27558257,27558487,27575850,27585438,27590432,27596194,27598691,27610050,27636301,27652721,27655456,27657208,27659998,27661374,27663673,27664042,27672106,27682597,27689491,27692453,27710770,27736587,27754209,27811286,27908152,28129359,	0	SORCS1	cmpl	cmpl	1,2,1,0,0,1,0,1,0,2,2,0,2,2,0,1,0,0,0,0,1,2,0,0,2,0,0,	CNVR_259	27737887	27804094	3	3	3				Loss	66208	Has_gene
26																CNVR_260	28461049	28572377	1	1	1				Loss	111329	Non_gene
26																CNVR_261	51012282	51075438	2	2			2		Gain	63157	Non_gene
27																CNVR_262	3357687	3431190	1	1	1				Loss	73504	Non_gene
27																CNVR_263	7940961	8009249	1	1	1				Loss	68289	Non_gene
27	10	NM_001205307	+	13319631	13774438	13319663	13771638	27	13319631,13345235,13584116,13606112,13635131,13646452,13651583,13652838,13653147,13654404,13659515,13685055,13700152,13701378,13702319,13706399,13707937,13715086,13725271,13726563,13727497,13744001,13749597,13759245,13762455,13767602,13770882,	13319895,13345514,13584354,13606351,13635254,13646667,13651794,13652940,13653342,13654605,13659701,13685202,13700369,13701498,13702581,13706667,13708081,13715336,13725504,13726718,13728372,13744177,13749833,13759542,13764067,13767733,13774438,	0	TENM3	cmpl	cmpl	0,1,1,2,1,1,0,1,1,1,1,1,1,2,2,0,1,1,2,1,0,2,1,0,0,1,0,	CNVR_264	9173141	13392895	1	1			1		Gain	4219755	Has_gene
27	88	NM_001192992	-	16420183	16546078	16421035	16529761	27	16420183,16427655,16428467,16430751,16431010,16431846,16433442,16434520,16434789,16436434,16437144,16439505,16440213,16441965,16443458,16444525,16445385,16446134,16455803,16456123,16460993,16463626,16464379,16466504,16484383,16526496,16545774,	16421664,16427793,16429099,16430862,16431164,16432309,16433600,16434652,16435591,16436632,16437288,16439643,16440428,16442355,16443692,16444679,16445582,16450202,16456014,16456399,16461133,16463837,16464709,16466566,16484698,16529779,16546078,	0	FAT1	cmpl	cmpl	1,1,2,2,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,-1,	CNVR_265	16390789	19160261	1	1			1		Gain	2769473	Has_gene
27	719	NM_001205868	+	17666004	17672948	17666004	17672948	6	17666004,17666849,17667951,17669857,17670062,17672397,	17666412,17666945,17668182,17669880,17670160,17672948,	0	TRIML1	cmpl	cmpl	0,0,0,0,2,1,	CNVR_265	16390789	19160261	1	1			1		Gain	2769473	Has_gene
27	739	NM_001192165	+	20208850	20218557	20208850	20217678	3	20208850,20214897,20217432,	20209136,20215001,20218557,	0	FGF20	cmpl	cmpl	0,1,0,	CNVR_266	20207643	23270710	1	1			1		Gain	3063068	Has_gene
27	11	NM_001113240	+	20909944	20990322	20918687	20989942	10	20909944,20918683,20919915,20925839,20932548,20936240,20939452,20946302,20975922,20989808,	20909986,20918790,20920029,20926249,20932735,20936321,20939542,20946356,20976111,20990322,	0	MSR1	cmpl	cmpl	-1,0,1,1,0,1,1,1,1,1,	CNVR_266	20207643	23270710	1	1			1		Gain	3063068	Has_gene
27	93	NM_001080914	-	21352769	21570464	21353049	21570292	10	21352769,21367541,21373155,21384418,21439443,21455092,21458107,21461567,21482251,21570154,	21353065,21367632,21373230,21384482,21439533,21455233,21458248,21461685,21482421,21570464,	0	TUSC3	cmpl	cmpl	2,1,1,0,0,0,0,2,0,0,	CNVR_266	20207643	23270710	1	1			1		Gain	3063068	Has_gene
27	754	NR_030897	+	22249017	22249090	22249090	22249090	1	22249017,	22249090,	0	MIR383	unk	unk	-1,	CNVR_266	20207643	23270710	1	1			1		Gain	3063068	Has_gene
27	100	NM_174128	+	28421475	28631431	28421602	28630974	7	28421475,28476391,28486701,28496230,28498296,28618489,28630880,	28421702,28476569,28486823,28496281,28498347,28618619,28631431,	0	NRG1	cmpl	cmpl	0,1,2,1,1,1,2,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	807	NM_182987	-	29120090	29188738	29120090	29188738	5	29120090,29128742,29129515,29181161,29188705,	29120315,29129514,29129579,29181456,29188738,	0	FUT10	cmpl	cmpl	0,2,1,0,0,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	807	NM_001075170	+	29204701	29214797	29204777	29213721	10	29204701,29207064,29207206,29207421,29207682,29208557,29211376,29212184,29213292,29213526,	29204792,29207114,29207316,29207486,29207834,29208612,29211451,29212298,29213358,29214797,	0	MAK16	cmpl	cmpl	0,0,2,1,0,2,0,0,0,0,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	807	NM_001099069	-	29214135	29225350	29214244	29225000	7	29214135,29215201,29217445,29217662,29222374,29223057,29224353,	29214349,29215364,29217589,29217850,29222467,29223244,29225350,	0	TTI2	cmpl	cmpl	0,2,2,0,0,2,0,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	808	NM_001101920	-	29247805	29265790	29248828	29265411	6	29247805,29249430,29251090,29251377,29257091,29265386,	29248943,29249510,29251132,29251423,29257248,29265790,	0	RNF122	cmpl	cmpl	2,0,0,2,1,0,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	808	NM_001076004	-	29281856	29288445	29282478	29286072	4	29281856,29283720,29285851,29288233,	29282678,29283935,29286144,29288445,	0	DUSP26	cmpl	cmpl	1,2,0,-1,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	102	NM_001192518	+	30732559	31370431	30732559	31370431	17	30732559,31087149,31106818,31137651,31245984,31247034,31249184,31269697,31290601,31295200,31301924,31325284,31327371,31336817,31344632,31354853,31370226,	30732662,31087368,31106962,31137755,31246165,31247202,31249349,31269730,31290787,31295578,31302009,31325453,31327599,31336967,31344797,31355032,31370431,	0	UNC5D	cmpl	cmpl	0,1,1,1,0,1,1,1,1,1,1,2,0,0,0,0,2,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27	103	NM_001163249	+	32136981	32281530	32136981	32281530	27	32136981,32140830,32155912,32157073,32158396,32159658,32161610,32165572,32166847,32169316,32181632,32183266,32184408,32185655,32193782,32194287,32197872,32198100,32209525,32254161,32257820,32259376,32266969,32270118,32276515,32279117,32281118,	32137170,32140947,32155974,32157164,32158508,32159734,32161686,32165743,32166939,32169427,32181738,32183349,32184478,32185808,32193895,32194356,32197962,32198195,32209634,32254258,32258045,32259563,32267041,32270258,32276710,32279230,32281530,	0	KCNU1	cmpl	cmpl	0,0,0,2,0,1,2,0,0,2,2,0,2,0,0,2,2,2,1,2,0,0,1,1,0,0,2,	CNVR_267	27374693	32180839	1	1			1		Gain	4806147	Has_gene
27																CNVR_268	45338225	45500252	1	1			1		Gain	162028	Non_gene
28																CNVR_269	27751	466053	161	161	132		12	17	Mixed	438303	Non_gene
28	80	NM_001206133	-	7927928	8066209	7929556	8065164	24	7927928,7932354,7933572,7936225,7939383,7948331,7950862,7965914,7970831,7971312,7972719,7973801,7975521,7978827,7980607,7982316,7986274,7995539,8000803,8002328,8008687,8011260,8065158,8066025,	7929684,7932501,7933788,7936339,7940598,7948530,7950947,7966166,7971007,7971556,7972817,7973896,7975594,7978982,7980684,7982396,7986413,7995631,8000883,8002419,8008753,8011371,8065213,8066209,	0	ARID4B	cmpl	cmpl	1,1,1,1,1,0,2,2,0,2,0,1,0,1,2,0,2,0,1,0,0,0,0,-1,	CNVR_270	7978983	8156117	1	1		1			Loss	177135	Has_gene
