Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
29	974	NM_001076105	-	51028451	51030999	51028867	51030401	6	51028451,51028982,51029139,51029380,51030277,51030970,	51028899,51029064,51029268,51030093,51030408,51030999,	0	RASSF7	cmpl	cmpl	1,0,0,1,0,-1,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	974	NM_001080312	-	51042212	51046616	51042707	51046614	6	51042212,51042707,51043873,51044054,51044900,51046595,	51042327,51042913,51043966,51044148,51044920,51046616,	0	TMEM80	cmpl	cmpl	-1,1,1,0,1,0,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	974	NR_030844	+	51051770	51051846	51051846	51051846	1	51051770,	51051846,	0	MIR2410	unk	unk	-1,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	974	NM_001242347	+	51095422	51098331	51096736	51097615	6	51095422,51096685,51097026,51097305,51097552,51097974,	51095530,51096847,51097205,51097465,51097634,51098331,	0	HRAS	cmpl	cmpl	-1,0,0,2,0,-1,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	976	NM_001082443	+	51265566	51271520	51267527	51271351	10	51265566,51267371,51268327,51269027,51269259,51269743,51270207,51270374,51270706,51271187,	51265750,51267534,51268526,51269161,51269400,51269887,51270310,51270525,51270896,51271520,	0	SIGIRR	cmpl	cmpl	-1,0,1,2,1,1,1,2,0,1,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	976	NM_001076858	-	51272550	51279442	51272894	51279363	13	51272550,51273105,51273289,51273700,51274078,51274343,51274583,51275142,51275659,51276172,51276383,51277142,51279131,	51272930,51273193,51273482,51273854,51274264,51274511,51274701,51275317,51275864,51276296,51277009,51277219,51279442,	0	PKP3	cmpl	cmpl	0,2,1,0,0,0,2,1,0,2,0,1,0,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	976	NM_001039961	+	51319496	51335168	51319561	51333381	6	51319496,51327560,51329402,51330259,51330990,51333169,	51319594,51327710,51329585,51330412,51331081,51335168,	0	TOLLIP	cmpl	cmpl	0,0,0,0,0,1,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	976	NM_001078141	+	51367008	51368066	51367061	51367977	2	51367008,51367785,	51367310,51368066,	0	IFITM3	cmpl	cmpl	0,0,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
29	976	NM_001078142	-	51370233	51370573	51370382	51370573	1	51370233,	51370573,	0	IFITM1	cmpl	incmpl	1,	CNVR_821	49261366	51492483	17	15		2	15		Mixed	2231118	Has_gene
3	588	NM_001079615	-	402031	472282	402047	464206	9	402031,403155,406186,451876,462447,463298,464192,471974,472226,	402191,403218,406282,452008,462547,463478,464312,472200,472282,	0	TIPRL	cmpl	cmpl	0,0,0,0,2,2,0,-1,-1,	CNVR_96	413387	471545	1	1			1		Gain	58159	Has_gene
3	713	NM_205800	+	16818415	16824126	16818457	16824039	2	16818415,16823895,	16818610,16824126,	0	S100A13	cmpl	cmpl	0,0,	CNVR_97	16821631	16881296	2	2		2			Loss	59666	Has_gene
3	713	NM_001079634	+	16827336	16829397	16827811	16828785	4	16827336,16827733,16828278,16828647,	16827362,16827841,16828425,16829397,	0	S100A14	cmpl	cmpl	-1,0,0,0,	CNVR_97	16821631	16881296	2	2		2			Loss	59666	Has_gene
3	713	NM_001075218	+	16830510	16837422	16836232	16836829	3	16830510,16836207,16836670,	16830641,16836385,16837422,	0	S100A16	cmpl	cmpl	-1,0,0,	CNVR_97	16821631	16881296	2	2		2			Loss	59666	Has_gene
3	713	NM_001034367	+	16869283	16872613	16870713	16872520	3	16869283,16870700,16872367,	16869323,16870854,16872613,	0	S100A2	cmpl	cmpl	-1,0,0,	CNVR_97	16821631	16881296	2	2		2			Loss	59666	Has_gene
3	713	NM_001083530	+	16880768	16884905	16883247	16884607	3	16880768,16883242,16884442,	16880782,16883382,16884905,	0	S100A3	cmpl	cmpl	-1,0,0,	CNVR_97	16821631	16881296	2	2		2			Loss	59666	Has_gene
3	741	NM_001083797	-	20519703	20528784	20519815	20528681	6	20519703,20521858,20522334,20523290,20527818,20528651,	20520520,20521960,20522439,20523431,20527965,20528784,	0	PLEKHO1	cmpl	cmpl	0,0,0,0,0,0,	CNVR_98	20480189	20541753	1	1		1			Loss	61565	Has_gene
3	92	NM_001083501	-	20534014	20600696	20534941	20600663	15	20534014,20559723,20573740,20574907,20575393,20586902,20587469,20588014,20590901,20591450,20591705,20592828,20597224,20599800,20600570,	20535029,20559855,20573862,20575015,20575552,20587070,20587583,20588149,20591012,20591588,20591774,20592908,20597285,20599935,20600696,	0	VPS45	cmpl	cmpl	2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,	CNVR_98	20480189	20541753	1	1		1			Loss	61565	Has_gene
3	743	NM_173962	+	20746096	20755994	20746442	20754780	12	20746096,20748581,20749577,20749845,20750546,20750856,20751137,20751888,20752267,20753198,20754005,20754596,	20747064,20748762,20749729,20749979,20750636,20750967,20751226,20752053,20752401,20753405,20754165,20755994,	0	SV2A	cmpl	cmpl	0,1,2,1,0,0,0,2,2,1,1,2,	CNVR_99	20732147	20802121	1	1			1		Gain	69975	Has_gene
3	743	NM_001034352	-	20759079	20760404	20759598	20760006	2	20759079,20760356,	20760009,20760404,	0	BOLA1	cmpl	cmpl	0,-1,	CNVR_99	20732147	20802121	1	1			1		Gain	69975	Has_gene
3	743	NM_001081720	-	20770688	20771062	20770688	20771015	1	20770688,	20771062,	0	H2AC20	incmpl	cmpl	0,	CNVR_99	20732147	20802121	1	1			1		Gain	69975	Has_gene
3	743	NM_001099384	+	20771299	20773624	20771333	20771714	1	20771299,	20773624,	0	H2BC21	cmpl	cmpl	0,	CNVR_99	20732147	20802121	1	1			1		Gain	69975	Has_gene
3	743	NM_001374542	-	20791310	20791763	20791344	20791755	1	20791310,	20791763,	0	LOC115945173	cmpl	cmpl	0,	CNVR_99	20732147	20802121	1	1			1		Gain	69975	Has_gene
3	11	NM_001077037	-	20961926	20975445	20965389	20975036	7	20961926,20965375,20966429,20970349,20972510,20974858,20975289,	20962359,20965537,20966481,20970585,20972613,20975043,20975445,	0	MGC134040	cmpl	cmpl	-1,2,1,2,1,0,-1,	CNVR_100	20937478	21044052	1	1			1		Gain	106575	Has_gene
3	100	NM_001206018	+	28948284	29088936	28948284	29088611	20	28948284,29010126,29010664,29010972,29048975,29051827,29053959,29054571,29056081,29057086,29063806,29072855,29075592,29077901,29079428,29082359,29083572,29086733,29088268,29088398,	28948810,29010245,29010809,29011105,29049092,29051942,29054106,29054689,29056353,29057251,29064007,29072988,29075656,29078061,29079778,29082483,29083647,29086886,29088319,29088936,	0	TRIM33	cmpl	cmpl	0,1,0,1,2,2,0,0,1,0,0,0,1,2,0,2,0,0,0,0,	CNVR_101	28955936	29082177	1	1		1			Loss	126242	Has_gene
3	827	NM_174448	-	31742452	31830691	31749545	31764418	8	31742452,31749516,31755561,31757606,31760405,31762450,31764361,31830566,	31746478,31749632,31755705,31757747,31760462,31762519,31764445,31830691,	0	RAP1A	cmpl	cmpl	-1,0,0,0,0,0,0,-1,	CNVR_102	31748152	31808404	1	1			1		Gain	60253	Has_gene
3	103	NM_001193130	-	32339827	32376260	32340481	32369752	9	32339827,32341291,32341911,32342574,32349660,32361966,32365093,32369413,32376178,	32340601,32341417,32342070,32342706,32349745,32362108,32365241,32369823,32376260,	0	CEPT1	cmpl	cmpl	0,0,0,0,2,1,0,0,-1,	CNVR_103	32349008	32634203	1	1		1			Loss	285196	Has_gene
3	832	NM_001076996	+	32376401	32404450	32385502	32403552	8	32376401,32385488,32389653,32391360,32401422,32402123,32402831,32403444,	32376455,32385633,32389721,32391500,32401600,32402206,32402924,32404450,	0	DRAM2	cmpl	cmpl	-1,0,2,1,0,1,0,0,	CNVR_103	32349008	32634203	1	1		1			Loss	285196	Has_gene
3	104	NM_001034232	-	32598405	32637230	32599184	32620139	8	32598405,32600110,32601292,32616570,32617256,32618777,32620076,32637149,	32599256,32600194,32601373,32616666,32617331,32618966,32620157,32637230,	0	CD53	cmpl	cmpl	0,0,0,0,0,0,0,-1,	CNVR_103	32349008	32634203	1	1		1			Loss	285196	Has_gene
3	847	NM_001075597	+	34418711	34426696	34418728	34425615	4	34418711,34419546,34424262,34425444,	34418755,34419625,34424360,34426696,	0	TAF13	cmpl	cmpl	0,0,1,0,	CNVR_104	34421834	34501432	1	1		1			Loss	79599	Has_gene
3																CNVR_105	37394538	38077128	15	15		13	2		Mixed	682591	Non_gene
3																CNVR_106	39393293	39599273	3	3		3			Loss	205981	Non_gene
3	914	NM_001046055	-	43157185	43185261	43157450	43185085	11	43157185,43160136,43162316,43171063,43172030,43172507,43175346,43178436,43182996,43184844,43185040,	43157552,43160241,43162411,43171122,43172155,43172649,43175405,43178560,43183140,43184945,43185261,	0	RTCA	cmpl	cmpl	0,0,1,2,0,2,0,2,2,0,0,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	914	NM_173905	+	43189912	43230271	43189914	43229029	11	43189912,43196846,43200896,43202337,43211060,43213978,43218647,43222682,43224266,43224598,43228861,	43189965,43196970,43200972,43202519,43211182,43214195,43218814,43222760,43224458,43224670,43230271,	0	DBT	cmpl	cmpl	0,0,1,2,1,0,1,0,0,0,0,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	114	NM_001076425	+	43251250	43272505	43254740	43272304	9	43251250,43254660,43262205,43263691,43264412,43267114,43268233,43269271,43272248,	43251300,43254853,43262311,43263848,43264549,43267260,43268386,43269408,43272505,	0	LRRC39	cmpl	cmpl	-1,0,2,0,1,0,2,2,1,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	915	NM_001046530	-	43270873	43291189	43272534	43291066	11	43270873,43273029,43274722,43278928,43281562,43282082,43282436,43282685,43286096,43286250,43290919,	43272730,43273462,43274797,43279001,43281730,43282189,43282506,43282748,43286163,43286297,43291189,	0	TRMT13	cmpl	cmpl	2,1,1,0,0,1,0,0,2,0,0,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	915	NM_001192026	+	43291332	43331499	43291430	43330678	17	43291332,43297687,43299655,43300150,43304719,43305555,43306664,43317351,43320575,43320879,43321063,43321609,43322371,43324180,43328385,43330369,43330571,	43291495,43297748,43299735,43300255,43304891,43305621,43306784,43317543,43320770,43320969,43321243,43321691,43322508,43324309,43328483,43330464,43331499,	0	SASS6	cmpl	cmpl	0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,2,1,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	114	NM_001102038	-	43332800	43386388	43333833	43386329	12	43332800,43335076,43337058,43338349,43347725,43348671,43349059,43352623,43354584,43355437,43366272,43386245,	43334040,43335240,43337156,43338462,43347797,43348785,43349278,43352738,43354712,43355500,43366368,43386388,	0	MFSD14A	cmpl	cmpl	0,1,2,0,0,0,0,2,0,0,0,0,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	916	NM_001105386	-	43404022	43418923	43404022	43418923	7	43404022,43409500,43411273,43412327,43414474,43414670,43418736,	43404113,43409634,43411392,43412499,43414597,43414825,43418923,	0	SLC35A3	cmpl	cmpl	2,0,1,0,0,1,0,	CNVR_107	43068469	43433688	2	2		2			Loss	365220	Has_gene
3	942	NM_001110081	+	46839484	46844273	46839484	46839544	2	46839484,46842140,	46839572,46844273,	0	PTBP2	incmpl	cmpl	0,-1,	CNVR_108	46842537	46922624	1	1		1			Loss	80088	Has_gene
3	122	NM_001205576	+	52138831	52249264	52138831	52249264	38	52138831,52145509,52146817,52153886,52154410,52165662,52166173,52167146,52167843,52168113,52170316,52170600,52175587,52175737,52176235,52177364,52178067,52179026,52182148,52190367,52191884,52192084,52198195,52198381,52204377,52204762,52204970,52206483,52207041,52227569,52227895,52231386,52232463,52240566,52242049,52248096,52248301,52249194,	52138902,52145622,52147127,52154152,52154458,52165733,52166306,52167298,52167921,52168272,52170517,52170689,52175631,52175839,52176381,52177459,52178201,52179074,52182229,52190459,52191991,52192132,52198293,52198510,52204463,52204846,52205128,52206587,52207188,52227650,52228011,52231466,52232567,52240680,52242140,52248208,52248453,52249264,	0	HFM1	cmpl	cmpl	0,2,1,2,1,1,0,1,0,0,0,0,2,1,1,0,2,1,1,1,0,2,2,1,1,0,0,2,1,1,1,0,2,1,1,2,0,2,	CNVR_109	52147508	52212857	1	1			1		Gain	65350	Has_gene
3	15	NM_001082613	+	52413192	52508201	52450231	52507037	6	52413192,52450214,52486117,52489336,52505980,52506844,	52413212,52450275,52489155,52489942,52506083,52508201,	0	ZNF644	cmpl	cmpl	-1,0,2,1,1,2,	CNVR_110	52415820	52559046	7	7		7			Loss	143227	Has_gene
3	985	NR_107821	-	52524770	52524851	52524851	52524851	1	52524770,	52524851,	0	MIR2285B-2	unk	unk	-1,	CNVR_110	52415820	52559046	7	7		7			Loss	143227	Has_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	CNVR_111	54369910	54956792	33	32		3	25	5	Mixed	586883	Has_gene
3																CNVR_112	55017187	55074485	1	1			1		Gain	57299	Non_gene
3	125	NM_001193242	-	55231809	55365736	55231902	55365736	22	55231809,55232192,55232741,55236307,55239525,55241172,55245771,55253741,55253910,55254067,55256223,55256565,55257314,55257713,55267351,55268425,55286324,55286623,55287110,55295001,55317804,55365688,	55232106,55232273,55232849,55236450,55239602,55241235,55245948,55253833,55253986,55254198,55256344,55256740,55257390,55257857,55267461,55268611,55286538,55286769,55287228,55295156,55318105,55365736,	0	PKN2	cmpl	cmpl	0,0,0,1,2,2,2,0,2,0,2,1,0,0,1,1,0,1,0,1,0,0,	CNVR_113	55240336	55289372	1	1			1		Gain	49037	Has_gene
3	1018	NM_001034751	-	56832904	56846708	56833684	56846456	5	56832904,56838249,56838800,56846220,56846651,	56833693,56838405,56838897,56846459,56846708,	0	LMO4	cmpl	cmpl	0,0,2,0,-1,	CNVR_114	56770061	56845685	1	1		1			Loss	75625	Has_gene
3	129	NM_001192598	+	59081327	59119092	59081327	59118582	7	59081327,59089995,59095223,59101162,59107845,59111132,59118082,	59082051,59090691,59096326,59101289,59108027,59111364,59119092,	0	SYDE2	cmpl	cmpl	0,1,1,0,1,0,1,	CNVR_115	59109464	59128666	2	2			2		Gain	19203	Has_gene
3	1097	NM_001101139	+	67155766	67215378	67179559	67214356	24	67155766,67179508,67179838,67180303,67181525,67184812,67185653,67186717,67187897,67192834,67195649,67196947,67198182,67198456,67199203,67201314,67201791,67202421,67203512,67204808,67205605,67212473,67213699,67214198,	67155967,67179640,67179892,67180366,67181678,67184915,67185723,67186831,67187976,67193252,67195790,67197063,67198355,67198551,67199237,67201360,67201972,67202548,67203682,67204890,67205714,67212576,67213768,67215378,	0	USP33	cmpl	cmpl	-1,0,0,0,0,0,1,2,2,0,1,1,0,2,1,2,0,1,2,1,2,0,1,1,	CNVR_116	67214358	67348877	1	1		1			Loss	134520	Has_gene
3	137	NM_001102215	+	67231236	67349981	67286177	67348835	14	67231236,67279178,67280902,67286126,67331875,67334481,67334715,67335396,67337462,67338470,67340463,67345273,67348300,67348690,	67231303,67279312,67281056,67287682,67332014,67334629,67334828,67335468,67337564,67338566,67340616,67345408,67348401,67349981,	0	ZZZ3	cmpl	cmpl	-1,-1,-1,0,2,0,1,0,0,0,0,0,0,2,	CNVR_116	67214358	67348877	1	1		1			Loss	134520	Has_gene
3																CNVR_117	68393127	68432145	1	1		1			Loss	39019	Non_gene
3	1113	NM_001206255	-	69221073	69313720	69221073	69313720	20	69221073,69224277,69231419,69240520,69242174,69247944,69251016,69252371,69253462,69261545,69262782,69267937,69278156,69282547,69288418,69289517,69292210,69293578,69302358,69313482,	69221265,69224366,69231594,69240649,69242293,69248145,69251141,69252475,69253599,69261715,69262847,69268012,69278224,69282720,69288592,69289633,69292321,69293739,69302541,69313720,	0	MSH4	cmpl	cmpl	0,1,0,0,1,1,2,0,1,2,0,0,1,2,2,0,0,1,1,0,	CNVR_118	69252656	69315385	1	1		1			Loss	62730	Has_gene
3																CNVR_119	69968011	69990091	1	1		1			Loss	22081	Non_gene
3																CNVR_120	71760025	71836680	1	1		1			Loss	76656	Non_gene
3																CNVR_121	91046714	91056753	1	1		1			Loss	10040	Non_gene
3	20	NM_001098087	+	95389091	95528693	95389100	95528035	25	95389091,95420298,95424117,95425249,95428350,95430071,95431311,95434940,95445932,95446983,95448781,95453070,95471932,95481897,95482455,95488611,95490814,95491165,95494708,95495980,95500522,95520199,95522578,95525153,95527888,	95389133,95420340,95424207,95425297,95428446,95430137,95431437,95435000,95446022,95447129,95448938,95453156,95472005,95482059,95482653,95488815,95490931,95491256,95494744,95496117,95500592,95520276,95522774,95525338,95528693,	0	EPS15	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,1,0,	CNVR_122	95427776	95625202	12	12		11	1		Mixed	197427	Has_gene
3	1314	NM_001077953	-	95598417	95601697	95600186	95601697	2	95598417,95601525,	95600358,95601697,	0	RNF11	cmpl	incmpl	2,1,	CNVR_122	95427776	95625202	12	12		11	1		Mixed	197427	Has_gene
3	1355	NM_001191196	+	100935636	100972708	100938920	100971003	9	100935636,100938870,100941262,100947692,100949276,100956013,100956715,100958976,100970778,	100935657,100939212,100941694,100947848,100949444,100956151,100956838,100959197,100972708,	0	IPP	cmpl	cmpl	-1,0,1,1,1,1,1,1,0,	CNVR_123	100880075	101202890	5	4			5		Gain	322816	Has_gene
3	1355	NM_001205575	+	101020395	101055263	101022238	101054351	11	101020395,101022183,101024523,101025042,101038731,101039906,101048514,101049100,101050189,101053042,101054198,	101021049,101022298,101024653,101025329,101038804,101040100,101048655,101049259,101050314,101053145,101055263,	0	GPBP1L1	cmpl	cmpl	-1,0,0,1,0,1,0,0,0,2,0,	CNVR_123	100880075	101202890	5	4			5		Gain	322816	Has_gene
3	1356	NM_001038088	-	101062572	101090570	101062679	101090052	16	101062572,101063195,101064084,101064258,101064702,101064989,101065662,101065844,101066571,101069867,101071552,101072704,101074950,101075881,101089993,101090312,	101062760,101063324,101064162,101064315,101064869,101065178,101065736,101065930,101066651,101070848,101071662,101072785,101075061,101075932,101090091,101090570,	0	NASP	cmpl	cmpl	0,0,0,0,1,1,2,0,1,1,2,2,2,2,0,-1,	CNVR_123	100880075	101202890	5	4			5		Gain	322816	Has_gene
3	1356	NM_001076513	-	101106703	101118441	101106795	101112879	9	101106703,101107482,101107708,101108029,101108563,101109361,101109683,101112795,101118335,	101106861,101107569,101107781,101108229,101108759,101109513,101109803,101112884,101118441,	0	AKR1A1	cmpl	cmpl	0,0,2,0,2,0,0,0,-1,	CNVR_123	100880075	101202890	5	4			5		Gain	322816	Has_gene
3	1356	NM_174431	+	101152891	101166719	101154792	101166478	6	101152891,101154781,101156527,101157406,101157798,101166392,	101152922,101154898,101156681,101157529,101157929,101166719,	0	PRDX1	cmpl	cmpl	-1,0,1,2,2,1,	CNVR_123	100880075	101202890	5	4			5		Gain	322816	Has_gene
3	1356	NM_001015588	-	101167826	101172831	101168184	101172702	4	101167826,101169644,101170473,101172621,	101168598,101169797,101170668,101172831,	0	MMACHC	cmpl	cmpl	0,0,0,0,	CNVR_123	100880075	101202890	5	4			5		Gain	322816	Has_gene
3	174	NM_001205939	-	106496337	106576048	106496804	106576048	8	106496337,106506030,106511024,106534575,106541500,106543593,106544578,106575811,	106501454,106506172,106511161,106534778,106541633,106543675,106544733,106576048,	0	RLF	cmpl	cmpl	0,2,0,1,0,2,0,0,	CNVR_124	106508411	106543574	3	3		3			Loss	35164	Has_gene
3	174	NM_001192840	+	106806509	106850315	106806509	106849715	11	106806509,106835572,106838388,106839214,106842656,106843396,106843883,106844247,106846901,106847331,106849545,	106806683,106835713,106838487,106839360,106842799,106843506,106843998,106844325,106847011,106847449,106850315,	0	TRIT1	cmpl	cmpl	0,0,0,0,2,1,0,1,1,0,1,	CNVR_125	106808144	106833383	1	1			1		Gain	25240	Has_gene
3	178	NM_001001133	-	110335459	110456148	110338487	110456098	19	110335459,110339171,110343340,110345873,110346334,110349066,110351373,110364497,110369434,110369868,110374682,110375247,110375519,110379571,110406115,110407192,110412167,110428467,110456079,	110338596,110339371,110343442,110346008,110346529,110349157,110351533,110364682,110369568,110369991,110374802,110375395,110375607,110379706,110406252,110407401,110412288,110428639,110456148,	0	AGO3	cmpl	cmpl	2,0,0,0,0,2,1,2,0,0,0,2,1,1,2,0,2,1,0,	CNVR_126	110334180	110449617	1	1		1			Loss	115438	Has_gene
3	178	NM_001192177	+	110604435	110630769	110604435	110630769	25	110604435,110607235,110607874,110608934,110610336,110610737,110611433,110611728,110617307,110619494,110620659,110620943,110621719,110622244,110623192,110623999,110625359,110625655,110627862,110628134,110628518,110628982,110629834,110630166,110630658,	110604459,110607344,110608320,110609096,110610414,110610810,110611542,110612309,110617499,110619736,110620835,110621008,110621919,110622399,110623419,110624111,110625435,110625759,110628027,110628256,110628646,110629088,110629917,110630328,110630769,	0	CLSPN	cmpl	cmpl	0,0,1,0,0,0,1,2,1,1,0,2,1,0,2,1,2,0,2,2,1,0,1,0,0,	CNVR_127	110558160	110617198	1	1		1			Loss	59039	Has_gene
3																CNVR_128	110807418	111021216	1	1		1			Loss	213799	Non_gene
3	1505	NM_001102355	+	120634568	120644627	120634596	120644385	11	120634568,120634999,120636684,120637370,120638778,120639636,120641187,120641859,120643020,120643915,120644277,	120634827,120635192,120636749,120637471,120638849,120639721,120641283,120641929,120643116,120644044,120644627,	0	AGXT	cmpl	cmpl	0,0,1,0,2,1,2,2,0,0,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1506	NM_001244226	-	120809685	120815366	120810233	120815327	4	120809685,120811234,120813682,120815306,	120810575,120811419,120814166,120815366,	0	MTERF4	cmpl	cmpl	0,1,0,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1507	NM_001034238	+	120853354	120869391	120853371	120869280	10	120853354,120856417,120859419,120860018,120860655,120861116,120862366,120863315,120865835,120869103,	120853423,120856546,120859475,120860084,120860786,120861279,120862483,120863420,120865922,120869391,	0	PPP1R7	cmpl	cmpl	0,1,1,0,0,2,0,0,0,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	188	NM_001046092	+	120961235	120989665	120968023	120985561	13	120961235,120968002,120969311,120977296,120978543,120979578,120979849,120982495,120983154,120983776,120984681,120985459,120987872,	120961255,120968032,120969432,120977383,120978667,120979713,120979930,120982598,120983300,120983860,120984739,120985562,120989665,	0	SEPTIN2	cmpl	cmpl	-1,0,0,1,1,2,2,2,0,2,2,0,-1,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1508	NM_183407	-	121065645	121074619	121065864	121074524	12	121065645,121066031,121067268,121067513,121067590,121067761,121068360,121068645,121069292,121069992,121070585,121074494,	121065904,121066168,121067340,121067590,121067628,121067907,121068546,121068803,121069401,121070049,121070816,121074619,	0	STK25	cmpl	cmpl	2,0,0,0,2,0,0,1,0,0,0,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	188	NM_001098868	+	121098865	121111324	121099591	121110763	5	121098865,121099565,121102343,121109735,121110637,	121099056,121099814,121102472,121109899,121111324,	0	BOK	cmpl	cmpl	-1,0,1,1,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1509	NM_001038669	-	121118651	121153702	121118817	121153702	6	121118651,121118864,121133594,121134332,121135840,121152515,	121118863,121118896,121133698,121134442,121136000,121153702,	0	THAP4	cmpl	incmpl	2,0,1,2,1,2,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1509	NM_001001170	+	121162790	121170613	121162790	121170613	12	121162790,121163022,121164148,121164611,121165215,121165792,121168036,121168498,121168736,121169514,121169831,121170539,	121162894,121163094,121164247,121164713,121165288,121165872,121168230,121168577,121168882,121169571,121169925,121170613,	0	ATG4B	incmpl	cmpl	2,1,1,1,1,2,1,0,1,0,0,1,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1509	NM_001098893	-	121173762	121182302	121173910	121182282	5	121173762,121176109,121177678,121181041,121182152,	121174021,121176307,121177769,121181150,121182302,	0	DTYMK	cmpl	cmpl	0,0,2,1,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1509	NM_001040580	+	121192035	121203768	121192035	121203654	7	121192035,121197327,121198742,121199016,121201623,121201903,121203611,	121192107,121197494,121198854,121199110,121201759,121201965,121203768,	0	ING5	incmpl	cmpl	1,1,0,1,2,0,2,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1509	NM_001075978	+	121212556	121237816	121213695	121236965	10	121212556,121213629,121219068,121220321,121221137,121222630,121224699,121226049,121227935,121236705,	121212695,121214056,121219126,121220461,121221331,121222799,121224843,121226192,121228101,121237816,	0	D2HGDH	cmpl	cmpl	-1,0,1,2,1,0,1,1,0,1,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
3	1510	NM_001083506	-	121284543	121294475	121285346	121294453	5	121284543,121285730,121286373,121286867,121294377,	121285562,121285765,121286535,121287227,121294475,	0	PDCD1	cmpl	cmpl	0,1,1,1,0,	CNVR_129	120478760	121383238	13	13		2	11		Mixed	904479	Has_gene
4	588	NM_001083528	-	407814	432247	409126	432235	5	407814,426029,429102,430222,432159,	409215,426366,429153,430389,432247,	0	VSTM2A	cmpl	cmpl	1,0,0,1,0,	CNVR_130	154509	593711	2	2			2		Gain	439203	Has_gene
4																CNVR_131	1578815	2179003	2	2		1	1		Mixed	600189	Non_gene
4	78	NM_001038611	+	5727482	5879110	5727689	5845755	9	5727482,5731642,5741311,5751144,5771046,5792924,5816097,5845735,5878930,	5727816,5731723,5741437,5751294,5771265,5793001,5816275,5845826,5879110,	0	ZPBP	cmpl	cmpl	0,1,1,1,1,1,0,1,-1,	CNVR_132	5733619	5785559	5	5		1	4		Mixed	51941	Has_gene
4																CNVR_133	6248795	6425277	45	45			45		Gain	176483	Non_gene
4																CNVR_134	7285114	7366793	1	1		1			Loss	81680	Non_gene
4	80	NM_001379179	+	7719871	7753701	7720002	7747840	7	7719871,7727016,7733462,7735629,7745426,7747826,7753439,	7720150,7727063,7733556,7735723,7745488,7747892,7753701,	0	LOC100847712	cmpl	cmpl	0,1,0,1,2,1,-1,	CNVR_135	7708368	7839646	10	10		9	1		Mixed	131279	Has_gene
4	656	NM_001025319	-	9306413	9323252	9307528	9323226	10	9306413,9311113,9312081,9313569,9314157,9315158,9316958,9318308,9321134,9323055,	9307707,9311282,9312177,9313765,9314277,9315333,9317085,9318485,9321233,9323252,	0	CYP51A1	cmpl	cmpl	1,0,0,2,2,1,0,0,0,0,	CNVR_136	9094103	9324270	1	1		1			Loss	230168	Has_gene
4	669	NM_182788	-	11035475	11039782	11036029	11039719	5	11035475,11036473,11037807,11039195,11039631,	11036112,11036644,11037987,11039378,11039782,	0	TFPI2	cmpl	cmpl	1,1,1,1,0,	CNVR_137	10876079	11247247	1	1		1			Loss	371169	Has_gene
